date,close
03-Jul-17,9615
04-Jul-17,9613.3
05-Jul-17,9637.6
06-Jul-17,9674.55
07-Jul-17,9665.8
10-Jul-17,9771.05
11-Jul-17,9786.05
12-Jul-17,9816.1
13-Jul-17,9891.7
14-Jul-17,9886.35
17-Jul-17,9915.95
18-Jul-17,9827.15
19-Jul-17,9899.6
20-Jul-17,9873.3
21-Jul-17,9915.25
24-Jul-17,9966.4
25-Jul-17,9964.55
26-Jul-17,10020.65
27-Jul-17,10020.55
28-Jul-17,10014.5
31-Jul-17,10077.1
01-Aug-17,10114.65
02-Aug-17,10081.5
03-Aug-17,10013.65
04-Aug-17,10066.4
07-Aug-17,10057.4
08-Aug-17,9978.55
09-Aug-17,9908.05
10-Aug-17,9820.25
11-Aug-17,9710.8
14-Aug-17,9794.15
16-Aug-17,9897.3
17-Aug-17,9904.15
18-Aug-17,9837.4
21-Aug-17,9754.35
22-Aug-17,9765.55
23-Aug-17,9852.5
24-Aug-17,9857.05
28-Aug-17,9912.8
29-Aug-17,9796.05
30-Aug-17,9884.4
31-Aug-17,9917.9
01-Sep-17,9974.4
04-Sep-17,9912.85
05-Sep-17,9952.2
06-Sep-17,9916.2
07-Sep-17,9929.9
08-Sep-17,9934.8
11-Sep-17,10006.05
12-Sep-17,10093.05
13-Sep-17,10079.3
14-Sep-17,10086.6
15-Sep-17,10085.4
18-Sep-17,10153.1
19-Sep-17,10147.55
20-Sep-17,10141.15
21-Sep-17,10121.9
22-Sep-17,9964.4
25-Sep-17,9872.6
26-Sep-17,9871.5
27-Sep-17,9735.75
28-Sep-17,9768.95
29-Sep-17,9788.6
03-Oct-17,9859.5
04-Oct-17,9914.9
05-Oct-17,9888.7
06-Oct-17,9979.7
09-Oct-17,9988.75
10-Oct-17,10016.95
11-Oct-17,9984.8
12-Oct-17,10096.4
13-Oct-17,10167.45
16-Oct-17,10230.85
17-Oct-17,10234.45
18-Oct-17,10210.85
19-Oct-17,10146.55
23-Oct-17,10184.85
24-Oct-17,10207.7
25-Oct-17,10295.35
26-Oct-17,10343.8
27-Oct-17,10323.05
30-Oct-17,10363.65
31-Oct-17,10335.3
01-Nov-17,10440.5
02-Nov-17,10423.8
03-Nov-17,10452.5
06-Nov-17,10451.8
07-Nov-17,10350.15
08-Nov-17,10303.15
09-Nov-17,10308.95
10-Nov-17,10321.75
13-Nov-17,10224.95
14-Nov-17,10186.6
15-Nov-17,10118.05
16-Nov-17,10214.75
17-Nov-17,10283.6
20-Nov-17,10298.75
21-Nov-17,10326.9
22-Nov-17,10342.3
23-Nov-17,10348.75
24-Nov-17,10389.7
27-Nov-17,10399.55
28-Nov-17,10370.25
29-Nov-17,10361.3
30-Nov-17,10226.55
01-Dec-17,10121.8
04-Dec-17,10127.75
05-Dec-17,10118.25
06-Dec-17,10044.1
07-Dec-17,10166.7
08-Dec-17,10265.65
11-Dec-17,10322.25
12-Dec-17,10240.15
13-Dec-17,10192.95
14-Dec-17,10252.1
15-Dec-17,10333.25
18-Dec-17,10388.75
19-Dec-17,10463.2
20-Dec-17,10444.2
21-Dec-17,10440.3
22-Dec-17,10493
26-Dec-17,10531.5
27-Dec-17,10490.75
28-Dec-17,10477.9
29-Dec-17,10530.7
01-Jan-18,10435.55
02-Jan-18,10442.2
03-Jan-18,10443.2
04-Jan-18,10504.8
05-Jan-18,10558.85
08-Jan-18,10623.6
09-Jan-18,10637
10-Jan-18,10632.2
11-Jan-18,10651.2
12-Jan-18,10681.25
15-Jan-18,10741.55
16-Jan-18,10700.45
17-Jan-18,10788.55
18-Jan-18,10817
19-Jan-18,10894.7
22-Jan-18,10966.2
23-Jan-18,11083.7
24-Jan-18,11086
25-Jan-18,11069.65
29-Jan-18,11130.4
30-Jan-18,11049.65
31-Jan-18,11027.7
01-Feb-18,11016.9
02-Feb-18,10760.6
05-Feb-18,10666.55
06-Feb-18,10498.25
07-Feb-18,10476.7
08-Feb-18,10576.85
09-Feb-18,10454.95
12-Feb-18,10539.75
14-Feb-18,10500.9
15-Feb-18,10545.5
16-Feb-18,10452.3
19-Feb-18,10378.4
20-Feb-18,10360.4
21-Feb-18,10397.45
22-Feb-18,10382.7
23-Feb-18,10491.05
26-Feb-18,10582.6
27-Feb-18,10554.3
28-Feb-18,10492.85
01-Mar-18,10458.35
05-Mar-18,10358.85
06-Mar-18,10249.25
07-Mar-18,10154.2
08-Mar-18,10242.65
09-Mar-18,10226.85
12-Mar-18,10421.4
13-Mar-18,10426.85
14-Mar-18,10410.9
15-Mar-18,10360.15
16-Mar-18,10195.15
19-Mar-18,10094.25
20-Mar-18,10124.35
21-Mar-18,10155.25
22-Mar-18,10114.75
23-Mar-18,9998.05
26-Mar-18,10130.65
27-Mar-18,10184.15
28-Mar-18,10113.7
02-Apr-18,10211.8
03-Apr-18,10245
04-Apr-18,10128.4
05-Apr-18,10325.15
06-Apr-18,10331.6
09-Apr-18,10379.35
10-Apr-18,10402.25
11-Apr-18,10417.15
12-Apr-18,10458.65
13-Apr-18,10480.6
16-Apr-18,10528.35
17-Apr-18,10548.7
18-Apr-18,10526.2
19-Apr-18,10565.3
20-Apr-18,10564.05
23-Apr-18,10584.7
24-Apr-18,10614.35
25-Apr-18,10570.55
26-Apr-18,10617.8
27-Apr-18,10692.3
30-Apr-18,10739.35
02-May-18,10718.05
03-May-18,10679.65
04-May-18,10618.25
07-May-18,10715.5
08-May-18,10717.8
09-May-18,10741.7
10-May-18,10716.55
11-May-18,10806.5
14-May-18,10806.6
15-May-18,10801.85
16-May-18,10741.1
17-May-18,10682.7
18-May-18,10596.4
21-May-18,10516.7
22-May-18,10536.7
23-May-18,10430.35
24-May-18,10513.85
25-May-18,10605.15
28-May-18,10688.65
29-May-18,10633.3
30-May-18,10614.35
31-May-18,10736.15
01-Jun-18,10696.2
04-Jun-18,10628.5
05-Jun-18,10593.15
06-Jun-18,10684.65
07-Jun-18,10768.35
08-Jun-18,10767.65
11-Jun-18,10786.95
12-Jun-18,10842.85
13-Jun-18,10856.7
14-Jun-18,10808.05
15-Jun-18,10817.7
18-Jun-18,10799.85
19-Jun-18,10710.45
20-Jun-18,10772.05
21-Jun-18,10741.1
22-Jun-18,10821.85
25-Jun-18,10762.45
26-Jun-18,10769.15
27-Jun-18,10671.4
28-Jun-18,10589.1
29-Jun-18,10714.3
02-Jul-18,10657.3
03-Jul-18,10699.9
04-Jul-18,10769.9
05-Jul-18,10749.75
06-Jul-18,10772.65
09-Jul-18,10852.9
10-Jul-18,10947.25
11-Jul-18,10948.3
12-Jul-18,11023.2
13-Jul-18,11018.9
16-Jul-18,10936.85
17-Jul-18,11008.05
18-Jul-18,10980.45
19-Jul-18,10957.1
20-Jul-18,11010.2
23-Jul-18,11084.75
24-Jul-18,11134.3
25-Jul-18,11132
26-Jul-18,11167.3
27-Jul-18,11278.35
30-Jul-18,11319.55
31-Jul-18,11356.5
01-Aug-18,11346.2
02-Aug-18,11244.7
03-Aug-18,11360.8
06-Aug-18,11387.1
07-Aug-18,11389.45
08-Aug-18,11450
09-Aug-18,11470.7
10-Aug-18,11429.5
13-Aug-18,11355.75
14-Aug-18,11435.1
16-Aug-18,11385.05
17-Aug-18,11470.75
20-Aug-18,11551.75
21-Aug-18,11570.9
23-Aug-18,11582.75
24-Aug-18,11557.1
27-Aug-18,11691.95
28-Aug-18,11738.5
29-Aug-18,11691.9
30-Aug-18,11676.8
31-Aug-18,11680.5
03-Sep-18,11582.35
04-Sep-18,11520.3
05-Sep-18,11476.95
06-Sep-18,11536.9
07-Sep-18,11589.1
10-Sep-18,11438.1
11-Sep-18,11287.5
12-Sep-18,11369.9
14-Sep-18,11515.2
17-Sep-18,11377.75
18-Sep-18,11278.9
19-Sep-18,11234.35
21-Sep-18,11143.1
24-Sep-18,10967.4
25-Sep-18,11067.45
26-Sep-18,11053.8
27-Sep-18,10977.55
28-Sep-18,10930.45
01-Oct-18,11008.3
03-Oct-18,10858.25
04-Oct-18,10599.25
05-Oct-18,10316.45
08-Oct-18,10348.05
09-Oct-18,10301.05
10-Oct-18,10460.1
11-Oct-18,10234.65
12-Oct-18,10472.5
15-Oct-18,10512.5
16-Oct-18,10584.75
17-Oct-18,10453.05
19-Oct-18,10303.55
22-Oct-18,10245.25
23-Oct-18,10146.8
24-Oct-18,10224.75
25-Oct-18,10124.9
26-Oct-18,10030
29-Oct-18,10250.85
30-Oct-18,10198.4
31-Oct-18,10386.6
01-Nov-18,10380.45
02-Nov-18,10553
05-Nov-18,10524
06-Nov-18,10530
07-Nov-18,10598.4
09-Nov-18,10585.2
12-Nov-18,10482.2
13-Nov-18,10582.5
14-Nov-18,10576.3
15-Nov-18,10616.7
16-Nov-18,10682.2
19-Nov-18,10763.4
20-Nov-18,10656.2
21-Nov-18,10600.05
22-Nov-18,10526.75
26-Nov-18,10628.6
27-Nov-18,10685.6
28-Nov-18,10728.85
29-Nov-18,10858.7
30-Nov-18,10876.75
03-Dec-18,10883.75
04-Dec-18,10869.5
05-Dec-18,10782.9
06-Dec-18,10601.15
07-Dec-18,10693.7
10-Dec-18,10488.45
11-Dec-18,10549.15
12-Dec-18,10737.6
13-Dec-18,10791.55
14-Dec-18,10805.45
17-Dec-18,10888.35
18-Dec-18,10908.7
19-Dec-18,10967.3
20-Dec-18,10951.7
21-Dec-18,10754
24-Dec-18,10663.5
26-Dec-18,10729.85
27-Dec-18,10779.8
28-Dec-18,10859.9
31-Dec-18,10862.55
01-Jan-19,10910.1
02-Jan-19,10792.5
03-Jan-19,10672.25
04-Jan-19,10727.35
07-Jan-19,10771.8
08-Jan-19,10802.15
09-Jan-19,10855.15
10-Jan-19,10821.6
11-Jan-19,10794.95
14-Jan-19,10737.6
15-Jan-19,10886.8
16-Jan-19,10890.3
17-Jan-19,10905.2
18-Jan-19,10906.95
21-Jan-19,10961.85
22-Jan-19,10922.75
23-Jan-19,10831.5
24-Jan-19,10849.8
25-Jan-19,10780.55
28-Jan-19,10661.55
29-Jan-19,10652.2
30-Jan-19,10651.8
31-Jan-19,10830.95
01-Feb-19,10893.65
04-Feb-19,10912.25
05-Feb-19,10934.35
06-Feb-19,11062.45
07-Feb-19,11069.4
08-Feb-19,10943.6
11-Feb-19,10888.8
12-Feb-19,10831.4
13-Feb-19,10793.65
14-Feb-19,10746.05
15-Feb-19,10724.4
18-Feb-19,10640.95
19-Feb-19,10604.35
20-Feb-19,10735.45
21-Feb-19,10789.85
22-Feb-19,10791.65
25-Feb-19,10880.1
26-Feb-19,10835.3
27-Feb-19,10806.65
28-Feb-19,10792.5
01-Mar-19,10863.5
05-Mar-19,10987.45
06-Mar-19,11053
07-Mar-19,11058.2
08-Mar-19,11035.4
11-Mar-19,11168.05
12-Mar-19,11301.2
13-Mar-19,11341.7
14-Mar-19,11343.25
15-Mar-19,11426.85
18-Mar-19,11462.2
19-Mar-19,11532.4
20-Mar-19,11521.05
22-Mar-19,11456.9
25-Mar-19,11354.25
26-Mar-19,11483.25
27-Mar-19,11445.05
28-Mar-19,11570
29-Mar-19,11623.9
01-Apr-19,11669.15
02-Apr-19,11713.2
03-Apr-19,11643.95
04-Apr-19,11598
05-Apr-19,11665.95
08-Apr-19,11604.5
09-Apr-19,11671.95
10-Apr-19,11584.3
11-Apr-19,11596.7
12-Apr-19,11643.45
15-Apr-19,11690.35
16-Apr-19,11787.15
18-Apr-19,11752.8
22-Apr-19,11594.45
23-Apr-19,11575.95
24-Apr-19,11726.15
25-Apr-19,11641.8
26-Apr-19,11754.65
30-Apr-19,11748.15
02-May-19,11724.75
03-May-19,11712.25
06-May-19,11598.25
07-May-19,11497.9
08-May-19,11359.45
09-May-19,11301.8
10-May-19,11278.9
13-May-19,11148.2
14-May-19,11222.05
15-May-19,11157
16-May-19,11257.1
17-May-19,11407.15
20-May-19,11828.25
21-May-19,11709.1
22-May-19,11737.9
23-May-19,11657.05
24-May-19,11844.1
27-May-19,11924.75
28-May-19,11928.75
29-May-19,11861.1
30-May-19,11945.9
31-May-19,11922.8
03-Jun-19,12088.55
04-Jun-19,12021.65
06-Jun-19,11843.75
07-Jun-19,11870.65
10-Jun-19,11922.7
11-Jun-19,11965.6
12-Jun-19,11906.2
13-Jun-19,11914.05
14-Jun-19,11823.3
17-Jun-19,11672.15
18-Jun-19,11691.5
19-Jun-19,11691.45
20-Jun-19,11831.75
21-Jun-19,11724.1
24-Jun-19,11699.65
25-Jun-19,11796.45
26-Jun-19,11847.55
27-Jun-19,11841.55
28-Jun-19,11788.85
01-Jul-19,11865.6
02-Jul-19,11910.3
03-Jul-19,11916.75
04-Jul-19,11946.75
05-Jul-19,11811.15
08-Jul-19,11558.6
09-Jul-19,11555.9
10-Jul-19,11498.9
11-Jul-19,11582.9
12-Jul-19,11552.5
15-Jul-19,11588.35
16-Jul-19,11662.6
17-Jul-19,11687.5
18-Jul-19,11596.9
19-Jul-19,11419.25
22-Jul-19,11346.2
23-Jul-19,11331.05
24-Jul-19,11271.3
25-Jul-19,11252.15
26-Jul-19,11284.3
29-Jul-19,11189.2
30-Jul-19,11085.4
31-Jul-19,11118
01-Aug-19,10980
02-Aug-19,10997.35
05-Aug-19,10862.6
06-Aug-19,10948.25
07-Aug-19,10855.5
08-Aug-19,11032.45
09-Aug-19,11109.65
13-Aug-19,10925.85
14-Aug-19,11029.4
16-Aug-19,11047.8
19-Aug-19,11053.9
20-Aug-19,11017
21-Aug-19,10918.7
22-Aug-19,10741.35
23-Aug-19,10829.35
26-Aug-19,11057.85
27-Aug-19,11105.35
28-Aug-19,11046.1
29-Aug-19,10948.3
30-Aug-19,11023.25
03-Sep-19,10797.9
04-Sep-19,10844.65
05-Sep-19,10847.9
06-Sep-19,10946.2
09-Sep-19,11003.05
11-Sep-19,11035.7
12-Sep-19,10982.8
13-Sep-19,11075.9
16-Sep-19,11003.5
17-Sep-19,10817.6
18-Sep-19,10840.65
19-Sep-19,10704.8
20-Sep-19,11274.2
23-Sep-19,11600.2
24-Sep-19,11588.2
25-Sep-19,11440.2
26-Sep-19,11571.2
27-Sep-19,11512.4
30-Sep-19,11474.45
01-Oct-19,11359.9
03-Oct-19,11314
04-Oct-19,11174.75
07-Oct-19,11126.4
09-Oct-19,11313.3
10-Oct-19,11234.55
11-Oct-19,11305.05
14-Oct-19,11341.15
15-Oct-19,11428.3
16-Oct-19,11464
17-Oct-19,11586.35
18-Oct-19,11661.85
22-Oct-19,11588.35
23-Oct-19,11604.1
24-Oct-19,11582.6
25-Oct-19,11583.9
27-Oct-19,11627.15
29-Oct-19,11786.85
30-Oct-19,11844.1
31-Oct-19,11877.45
01-Nov-19,11890.6
04-Nov-19,11941.3
05-Nov-19,11917.2
06-Nov-19,11966.05
07-Nov-19,12012.05
08-Nov-19,11908.15
11-Nov-19,11913.45
13-Nov-19,11840.45
14-Nov-19,11872.1
15-Nov-19,11895.45
18-Nov-19,11884.5
19-Nov-19,11940.1
20-Nov-19,11999.1
21-Nov-19,11968.4
22-Nov-19,11914.4
25-Nov-19,12073.75
26-Nov-19,12037.7
27-Nov-19,12100.7
28-Nov-19,12151.15
29-Nov-19,12056.05
02-Dec-19,12048.2
03-Dec-19,11994.2
04-Dec-19,12043.2
05-Dec-19,12018.4
06-Dec-19,11921.5
09-Dec-19,11937.5
10-Dec-19,11856.8
11-Dec-19,11910.15
12-Dec-19,11971.8
13-Dec-19,12086.7
16-Dec-19,12053.95
17-Dec-19,12165
18-Dec-19,12221.65
19-Dec-19,12259.7
20-Dec-19,12271.8
23-Dec-19,12262.75
24-Dec-19,12214.55
26-Dec-19,12126.55
27-Dec-19,12245.8
30-Dec-19,12255.85
31-Dec-19,12168.45
01-Jan-20,12182.5
02-Jan-20,12282.2
03-Jan-20,12226.65
06-Jan-20,11993.05
07-Jan-20,12052.95
08-Jan-20,12025.35
09-Jan-20,12215.9
10-Jan-20,12256.8
13-Jan-20,12329.55
14-Jan-20,12362.3
15-Jan-20,12343.3
16-Jan-20,12355.5
17-Jan-20,12352.35
20-Jan-20,12224.55
21-Jan-20,12169.85
22-Jan-20,12106.9
23-Jan-20,12180.35
24-Jan-20,12248.25
27-Jan-20,12119
28-Jan-20,12055.8
29-Jan-20,12129.5
30-Jan-20,12035.8
31-Jan-20,11962.1
01-Feb-20,11661.85
03-Feb-20,11707.9
04-Feb-20,11979.65
05-Feb-20,12089.15
06-Feb-20,12137.95
07-Feb-20,12098.35
10-Feb-20,12031.5
11-Feb-20,12107.9
12-Feb-20,12201.2
13-Feb-20,12174.65
14-Feb-20,12113.45
17-Feb-20,12045.8
18-Feb-20,11992.5
19-Feb-20,12125.9
20-Feb-20,12080.85
24-Feb-20,11829.4
25-Feb-20,11797.9
26-Feb-20,11678.5
27-Feb-20,11633.3
28-Feb-20,11201.75
02-Mar-20,11132.75
03-Mar-20,11303.3
04-Mar-20,11251
05-Mar-20,11269
06-Mar-20,10989.45
09-Mar-20,10451.45
11-Mar-20,10458.4
12-Mar-20,9590.15
13-Mar-20,9955.2
16-Mar-20,9197.4
17-Mar-20,8967.05
18-Mar-20,8468.8
19-Mar-20,8263.45
20-Mar-20,8745.45
23-Mar-20,7610.25
24-Mar-20,7801.05
25-Mar-20,8317.85
26-Mar-20,8641.45
27-Mar-20,8660.25
30-Mar-20,8281.1
31-Mar-20,8597.75
01-Apr-20,8253.8
03-Apr-20,8083.8
07-Apr-20,8792.2
08-Apr-20,8748.75
09-Apr-20,9111.9
13-Apr-20,8993.85
15-Apr-20,8925.3
16-Apr-20,8992.8
17-Apr-20,9266.75
20-Apr-20,9261.85
21-Apr-20,8981.45
22-Apr-20,9187.3
23-Apr-20,9313.9
24-Apr-20,9154.4
27-Apr-20,9282.3
28-Apr-20,9380.9
29-Apr-20,9553.35
30-Apr-20,9859.9
04-May-20,9293.5
05-May-20,9205.6
06-May-20,9270.9
07-May-20,9199.05
08-May-20,9251.5
11-May-20,9239.2
12-May-20,9196.55
13-May-20,9383.55
14-May-20,9142.75
15-May-20,9136.85
18-May-20,8823.25
19-May-20,8879.1
20-May-20,9066.55
21-May-20,9106.25
22-May-20,9039.25
26-May-20,9029.05
27-May-20,9314.95
28-May-20,9490.1
29-May-20,9580.3
01-Jun-20,9826.15
02-Jun-20,9979.1
03-Jun-20,10061.55
04-Jun-20,10029.1
05-Jun-20,10142.15
08-Jun-20,10167.45
09-Jun-20,10046.65
10-Jun-20,10116.15
11-Jun-20,9902
12-Jun-20,9972.9
15-Jun-20,9813.7
16-Jun-20,9914
17-Jun-20,9881.15
18-Jun-20,10091.65
19-Jun-20,10244.4
22-Jun-20,10311.2
23-Jun-20,10471
24-Jun-20,10305.3
25-Jun-20,10288.9
26-Jun-20,10383
29-Jun-20,10312.4
30-Jun-20,10302.1
01-Jul-20,10430.05
02-Jul-20,10551.7
03-Jul-20,10607.35
06-Jul-20,10763.65
07-Jul-20,10799.65
08-Jul-20,10705.75
09-Jul-20,10813.45
10-Jul-20,10768.05
13-07-2020,10802.7002
14-07-2020,10607.34961
15-07-2020,10618.2002
16-07-2020,10739.9502
17-07-2020,10901.7002
20-07-2020,11022.2002
21-07-2020,11162.25
22-07-2020,11132.59961
23-07-2020,11215.4502
24-07-2020,11194.15039
27-07-2020,11131.79981
28-07-2020,11300.54981
29-07-2020,11202.84961
30-07-2020,11102.15039
31-07-2020,11073.4502
03-08-2020,10891.59961
04-08-2020,11095.25
05-08-2020,11101.65039
06-08-2020,11200.15039
07-08-2020,11214.04981
10-08-2020,11270.15039
11-08-2020,11322.5
12-08-2020,11308.40039
13-08-2020,11300.4502
14-08-2020,11178.40039
17-08-2020,11247.09961
18-08-2020,11385.34961
19-08-2020,11408.40039
20-08-2020,11312.2002
21-08-2020,11371.59961
24-08-2020,11466.4502
25-08-2020,11472.25
26-08-2020,11549.59961
27-08-2020,11559.25
28-08-2020,11647.59961
31-08-2020,11387.5
01-09-2020,11470.25
02-09-2020,11535
03-09-2020,11527.4502
04-09-2020,11333.84961
07-09-2020,11355.04981
08-09-2020,11317.34961
09-09-2020,11278
10-09-2020,11449.25
11-09-2020,11464.4502
14-09-2020,11440.04981
15-09-2020,11521.79981
16-09-2020,11604.54981
17-09-2020,11516.09961
18-09-2020,11504.9502
21-09-2020,11250.54981
22-09-2020,11153.65039
23-09-2020,11131.84961
24-09-2020,10805.54981
25-09-2020,11050.25
28-09-2020,11227.54981
29-09-2020,11222.40039
30-09-2020,11247.54981
01-10-2020,11416.9502
05-10-2020,11503.34961
06-10-2020,11662.40039
07-10-2020,11738.84961
08-10-2020,11834.59961
09-10-2020,11914.2002
12-10-2020,11930.9502
13-10-2020,11934.5
14-10-2020,11971.04981
15-10-2020,11680.34961
16-10-2020,11762.4502
19-10-2020,11873.04981
20-10-2020,11896.79981
21-10-2020,11937.65039
22-10-2020,11896.4502
23-10-2020,11930.34961
26-10-2020,11767.75
27-10-2020,11889.40039
28-10-2020,11729.59961
29-10-2020,11670.79981
30-10-2020,11642.40039
02-11-2020,11669.15039
03-11-2020,11813.5
04-11-2020,11908.5
05-11-2020,12120.29981
06-11-2020,12263.54981
09-11-2020,12461.04981
10-11-2020,12631.09961
11-11-2020,12749.15039
12-11-2020,12690.79981
13-11-2020,12719.9502
17-11-2020,12874.2002
18-11-2020,12938.25
19-11-2020,12771.7002
20-11-2020,12859.04981
23-11-2020,12926.4502
24-11-2020,13055.15039
25-11-2020,12858.40039
26-11-2020,12987
27-11-2020,12968.9502
01-12-2020,13109.04981
02-12-2020,13113.75
03-12-2020,13133.90039
04-12-2020,13258.54981
07-12-2020,13355.75
08-12-2020,13392.9502
09-12-2020,13529.09961
10-12-2020,13478.29981
11-12-2020,13513.84961
14-12-2020,13558.15039
15-12-2020,13567.84961
16-12-2020,13682.7002
17-12-2020,13740.7002
18-12-2020,13760.54981
21-12-2020,13328.40039
22-12-2020,13466.29981
23-12-2020,13601.09961
24-12-2020,13749.25
28-12-2020,13873.2002
29-12-2020,13932.59961
30-12-2020,13981.9502
01-Jan-21,14018.5
04-Jan-21,14132.9
05-Jan-21,14199.5
06-Jan-21,14146.25
07-Jan-21,14137.35
08-Jan-21,14347.25
11-Jan-21,14484.75
12-Jan-21,14563.45
13-Jan-21,14564.85
14-Jan-21,14595.6
15-Jan-21,14433.7
18-Jan-21,14281.3
19-Jan-21,14521.15
20-Jan-21,14644.7
21-Jan-21,14590.35
22-Jan-21,14371.9
25-Jan-21,14238.9
27-Jan-21,13967.5
28-Jan-21,13817.55
29-Jan-21,13634.6
01-Feb-21,14281.2
02-Feb-21,14647.85
03-Feb-21,14789.95
04-Feb-21,14895.65
05-Feb-21,14924.25
08-Feb-21,15115.8
09-Feb-21,15109.3
10-Feb-21,15106.5
11-Feb-21,15173.3
12-Feb-21,15163.3
15-Feb-21,15314.7
16-Feb-21,15313.45
17-Feb-21,15208.9
18-Feb-21,15118.95
19-Feb-21,14981.75
22-Feb-21,14675.7
23-Feb-21,14707.8
24-Feb-21,14982
25-Feb-21,15097.35
26-Feb-21,14529.15
01-Mar-21,14761.55
02-Mar-21,14919.1
03-Mar-21,15245.6
04-Mar-21,15080.75
05-Mar-21,14938.1
08-Mar-21,14956.2
09-Mar-21,15098.4
10-Mar-21,15174.8
12-Mar-21,15030.95
15-Mar-21,14929.5
16-Mar-21,14910.45
17-Mar-21,14721.3
18-Mar-21,14557.85
19-Mar-21,14744
22-Mar-21,14736.4
23-Mar-21,14814.75
24-Mar-21,14549.4
25-Mar-21,14324.9
26-Mar-21,14507.3
30-Mar-21,14845.1
31-Mar-21,14690.7
01-Apr-21,14867.35
05-Apr-21,14637.8
06-Apr-21,14683.5
07-Apr-21,14819.05
08-Apr-21,14873.8
09-Apr-21,14834.85
12-Apr-21,14310.8
13-Apr-21,14504.8
15-Apr-21,14581.45
16-Apr-21,14617.85
19-Apr-21,14359.45
20-Apr-21,14296.4
22-Apr-21,14406.15
23-Apr-21,14341.35
26-Apr-21,14485
27-Apr-21,14653.05
28-Apr-21,14864.55
29-Apr-21,14894.9
30-Apr-21,14631.1
03-May-21,14634.15
04-May-21,14496.5
05-May-21,14617.85
06-May-21,14724.8
07-May-21,14823.15
10-May-21,14942.35
11-May-21,14850.75
12-May-21,14696.5
14-May-21,14677.8
17-May-21,14923.15
18-May-21,15108.1
19-May-21,15030.15
20-May-21,14906.05
21-May-21,15175.3
24-May-21,15197.7
25-May-21,15208.45
26-May-21,15301.45
27-May-21,15337.85
28-May-21,15435.65
31-May-21,15582.8
01-Jun-21,15574.85
02-Jun-21,15576.2
03-Jun-21,15690.35
04-Jun-21,15670.25
07-Jun-21,15751.65
08-Jun-21,15740.1
09-Jun-21,15635.35
10-Jun-21,15737.75
11-Jun-21,15799.35
14-Jun-21,15811.85
15-Jun-21,15869.25
16-Jun-21,15767.55
17-Jun-21,15691.4
18-Jun-21,15683.35
21-Jun-21,15746.5
22-Jun-21,15772.75
23-Jun-21,15686.95
24-Jun-21,15790.45
25-Jun-21,15860.35
28-Jun-21,15814.7
29-Jun-21,15748.45
30-Jun-21,15721.5
01-Jul-21,15680
02-Jul-21,15722.2
05-Jul-21,15834.35
06-Jul-21,15818.25
07-Jul-21,15879.65
08-Jul-21,15727.9
09-Jul-21,15689.8
12-Jul-21,15692.6
13-Jul-21,15812.35
14-Jul-21,15853.95
15-Jul-21,15924.2
16-Jul-21,15923.4
19-Jul-21,15752.4
20-Jul-21,15632.1
22-Jul-21,15824.05
23-Jul-21,15856.05
26-Jul-21,15824.45
27-Jul-21,15746.45
28-Jul-21,15709.4
29-Jul-21,15778.45
30-Jul-21,15763.05
02-Aug-21,15885.15
03-Aug-21,16130.75
04-Aug-21,16258.8
05-Aug-21,16294.6
06-Aug-21,16238.2
09-Aug-21,16258.25
10-Aug-21,16280.1
11-Aug-21,16282.25
12-Aug-21,16364.4
13-Aug-21,16529.1
16-Aug-21,16563.05
17-Aug-21,16614.6
18-Aug-21,16568.85
20-Aug-21,16450.5
23-Aug-21,16496.45
24-Aug-21,16624.6
25-Aug-21,16634.65
26-Aug-21,16636.9
27-Aug-21,16705.2
30-Aug-21,16931.05
31-Aug-21,17132.2
01-Sep-21,17076.25
02-Sep-21,17234.15
03-Sep-21,17323.6
06-Sep-21,17377.8
07-Sep-21,17362.1
08-Sep-21,17353.5
09-Sep-21,17369.25
13-Sep-21,17355.3
14-Sep-21,17380
15-Sep-21,17519.45
16-Sep-21,17629.5
17-Sep-21,17585.15
20-Sep-21,17396.9
21-Sep-21,17562
22-Sep-21,17546.65
23-Sep-21,17822.95
24-Sep-21,17853.2
27-Sep-21,17855.1
28-Sep-21,17748.6
29-Sep-21,17711.3
30-Sep-21,17618.15
01-Oct-21,17532.05
04-Oct-21,17691.25
05-Oct-21,17822.3
06-Oct-21,17646
07-Oct-21,17790.35
08-Oct-21,17895.2
11-Oct-21,17945.95
12-Oct-21,17991.95
13-Oct-21,18161.75
14-Oct-21,18338.55
18-Oct-21,18477.05
19-Oct-21,18418.75
20-Oct-21,18266.6
21-Oct-21,18178.1
22-Oct-21,18114.9
25-Oct-21,18125.4
26-Oct-21,18268.4
27-Oct-21,18210.95
28-Oct-21,17857.25
29-Oct-21,17671.65
01-Nov-21,17929.65
02-Nov-21,17888.95
03-Nov-21,17829.2
04-Nov-21,17916.8
08-Nov-21,18068.55
09-Nov-21,18044.25
10-Nov-21,18017.2
11-Nov-21,17873.6
12-Nov-21,18102.75
15-Nov-21,18109.45
16-Nov-21,17999.2
17-Nov-21,17898.65
18-Nov-21,17764.8
22-Nov-21,17416.55
23-Nov-21,17503.35
24-Nov-21,17415.05
25-Nov-21,17536.25
26-Nov-21,17026.45
29-Nov-21,17053.95
30-Nov-21,16983.2
01-Dec-21,17166.9
02-Dec-21,17401.65
03-Dec-21,17196.7
06-Dec-21,16912.25
07-Dec-21,17176.7
08-Dec-21,17469.75
