daily_pnl,date,cum_daily_pnl
-146.7666371,09-05-2016 05:30,2705.871363
-141.7657738,10-05-2016 05:30,2710.872226
-145.385432,11-05-2016 05:30,2707.252568
-116.0945178,12-05-2016 05:30,2736.543482
-117.1431547,13-05-2016 05:30,2735.494845
-117.7036993,16-05-2016 05:30,2734.934301
-107.412981,17-05-2016 05:30,2745.225019
-97.78564911,18-05-2016 05:30,2754.852351
-130.1439439,19-05-2016 05:30,2722.494056
-155.2525292,20-05-2016 05:30,2697.385471
-160.2583946,23-05-2016 05:30,2692.379605
-179.0967074,24-05-2016 05:30,2673.541293
-171.3381782,25-05-2016 05:30,2681.299822
-144.4274865,26-05-2016 05:30,2708.210514
-118.2469903,27-05-2016 05:30,2734.39101
-118.3344426,30-05-2016 05:30,2734.303557
-101.8484844,31-05-2016 05:30,2750.789516
-104.5291376,01-06-2016 05:30,2748.108862
-105.5634301,02-06-2016 05:30,2747.07457
-109.6756254,03-06-2016 05:30,2742.962375
-119.5152384,06-06-2016 05:30,2733.122762
-102.58756,07-06-2016 05:30,2750.05044
-95.75093364,08-06-2016 05:30,2756.887066
-98.45537985,09-06-2016 05:30,2754.18262
-100.1250787,10-06-2016 05:30,2752.512921
-98.87096569,13-06-2016 05:30,2753.767034
-99.42163966,14-06-2016 05:30,2753.21636
-91.75889937,15-06-2016 05:30,2760.879101
-115.5466587,16-06-2016 05:30,2737.091341
-122.0512016,17-06-2016 05:30,2730.586798
-115.1907275,20-06-2016 05:30,2737.447272
-84.23366639,21-06-2016 05:30,2768.404334
-99.61311003,22-06-2016 05:30,2753.02489
-96.48508369,23-06-2016 05:30,2756.152916
-118.8001798,24-06-2016 05:30,2733.83782
-79.1569671,27-06-2016 05:30,2773.481033
-77.11784624,28-06-2016 05:30,2775.520154
0,30-06-2016 05:30,2775.52
-1.402629305,01-07-2016 05:30,2774.117371
47.4159555,04-07-2016 05:30,2822.935955
45.79416923,05-07-2016 05:30,2821.314169
50.29862024,07-07-2016 05:30,2825.81862
41.77702864,08-07-2016 05:30,2817.297029
60.43366574,11-07-2016 05:30,2835.953666
64.93245743,12-07-2016 05:30,2840.452457
56.12330545,13-07-2016 05:30,2831.643305
71.83706209,14-07-2016 05:30,2847.357062
61.21435519,15-07-2016 05:30,2836.734355
39.20662377,18-07-2016 05:30,2814.726624
35.15643145,19-07-2016 05:30,2810.676431
61.70457246,20-07-2016 05:30,2837.224572
62.22907149,21-07-2016 05:30,2837.749071
59.49610526,22-07-2016 05:30,2835.016105
98.36822484,25-07-2016 05:30,2873.888225
65.33198662,26-07-2016 05:30,2840.851987
67.616698,27-07-2016 05:30,2843.136698
82.94743971,28-07-2016 05:30,2858.46744
83.9083094,29-07-2016 05:30,2859.428309
77.3364034,01-08-2016 05:30,2852.856403
42.89065089,02-08-2016 05:30,2818.410651
16.2525043,03-08-2016 05:30,2791.772504
19.27619961,04-08-2016 05:30,2794.7962
57.04257747,05-08-2016 05:30,2832.562577
94.61378745,08-08-2016 05:30,2870.133787
65.38413018,09-08-2016 05:30,2840.90413
44.90327225,10-08-2016 05:30,2820.423272
36.75158887,11-08-2016 05:30,2812.271589
40.93408468,12-08-2016 05:30,2816.454085
40.02509041,16-08-2016 05:30,2815.54509
45.71442533,17-08-2016 05:30,2821.234425
64.08240237,18-08-2016 05:30,2839.602402
74.22746762,19-08-2016 05:30,2849.747468
44.21809961,22-08-2016 05:30,2819.7381
27.41643172,23-08-2016 05:30,2802.936432
29.46797225,24-08-2016 05:30,2804.987972
30.72269822,25-08-2016 05:30,2806.242698
19.43832647,26-08-2016 05:30,2794.958326
16.9234752,29-08-2016 05:30,2792.443475
21.82732014,30-08-2016 05:30,2797.34732
23.60046304,31-08-2016 05:30,2799.120463
6.749622466,01-09-2016 05:30,2782.269622
21.48669159,02-09-2016 05:30,2797.006692
41.05356246,06-09-2016 05:30,2816.573562
70.44221929,07-09-2016 05:30,2845.962219
118.4841804,08-09-2016 05:30,2894.00418
84.90543738,09-09-2016 05:30,2860.425437
31.67966248,12-09-2016 05:30,2807.199662
54.11330201,14-09-2016 05:30,2829.633302
69.99766641,15-09-2016 05:30,2845.517666
87.34509177,16-09-2016 05:30,2862.865092
97.01822226,19-09-2016 05:30,2872.538222
98.45663364,20-09-2016 05:30,2873.976634
98.06877788,21-09-2016 05:30,2873.588778
106.1477314,22-09-2016 05:30,2881.667731
94.63515827,23-09-2016 05:30,2870.155158
82.40981883,26-09-2016 05:30,2857.929819
87.06727961,27-09-2016 05:30,2862.58728
109.3664185,28-09-2016 05:30,2884.886418
-9.343962217,29-09-2016 05:30,2766.176038
53.1637804,30-09-2016 05:30,2828.68378
95.83728465,03-10-2016 05:30,2871.357285
122.6111382,04-10-2016 05:30,2898.131138
138.1538649,05-10-2016 05:30,2913.673865
132.6002922,06-10-2016 05:30,2908.120292
148.9089316,07-10-2016 05:30,2924.428932
143.9944054,10-10-2016 05:30,2919.514405
124.1868615,13-10-2016 05:30,2899.706861
154.0186236,14-10-2016 05:30,2929.538624
171.5932609,17-10-2016 05:30,2947.113261
198.6417814,18-10-2016 05:30,2974.161781
216.031011,19-10-2016 05:30,2991.551011
251.4366641,20-10-2016 05:30,3026.956664
266.900922,21-10-2016 05:30,3042.420922
320.5913291,24-10-2016 05:30,3096.111329
326.3284817,25-10-2016 05:30,3101.848482
286.6536516,26-10-2016 05:30,3062.173652
286.8702061,27-10-2016 05:30,3062.390206
300.9800787,28-10-2016 05:30,3076.500079
308.8869802,30-10-2016 05:30,3084.40698
311.0007823,01-11-2016 05:30,3086.520782
275.9022138,02-11-2016 05:30,3051.422214
226.9560988,03-11-2016 05:30,3002.476099
164.3762974,04-11-2016 05:30,2939.896297
188.1659438,07-11-2016 05:30,2963.685944
200.3709093,08-11-2016 05:30,2975.890909
124.1579598,09-11-2016 05:30,2899.67796
175.0539272,10-11-2016 05:30,2950.573927
83.05361105,11-11-2016 05:30,2858.573611
-18.58293963,15-11-2016 05:30,2756.93706
-12.3822009,16-11-2016 05:30,2763.137799
-25.65941107,17-11-2016 05:30,2749.860589
-9.725693107,18-11-2016 05:30,2765.794307
-84.27270473,21-11-2016 05:30,2691.247295
-54.24419666,22-11-2016 05:30,2721.275803
11.07093904,23-11-2016 05:30,2786.590939
4.685016825,24-11-2016 05:30,2780.205017
39.3407581,25-11-2016 05:30,2814.860758
40.00660489,28-11-2016 05:30,2815.526605
55.91887691,29-11-2016 05:30,2831.438877
88.64219214,30-11-2016 05:30,2864.162192
77.85359357,01-12-2016 05:30,2853.373594
46.97117186,02-12-2016 05:30,2822.491172
68.44408331,05-12-2016 05:30,2843.964083
64.55550584,06-12-2016 05:30,2840.075506
43.00461482,07-12-2016 05:30,2818.524615
70.17277362,08-12-2016 05:30,2845.692774
84.96437704,09-12-2016 05:30,2860.484377
74.0997472,12-12-2016 05:30,2849.619747
69.50159335,13-12-2016 05:30,2845.021593
63.13561693,14-12-2016 05:30,2838.655617
74.99960518,15-12-2016 05:30,2850.519605
80.56763048,16-12-2016 05:30,2856.08763
61.45579147,19-12-2016 05:30,2836.975791
41.37187031,20-12-2016 05:30,2816.89187
50.04336417,21-12-2016 05:30,2825.563364
7.691766656,22-12-2016 05:30,2783.211767
6.047639293,23-12-2016 05:30,2781.567639
-39.29660491,26-12-2016 05:30,2736.223395
8.838729463,27-12-2016 05:30,2784.358729
37.14455435,28-12-2016 05:30,2812.664554
53.0209009,29-12-2016 05:30,2828.540901
0,02-01-2017 05:30,2828.541
29.48638563,03-01-2017 05:30,2858.027386
29.15028515,04-01-2017 05:30,2857.691285
71.93375058,05-01-2017 05:30,2900.474751
82.88522693,06-01-2017 05:30,2911.426227
100.7256166,09-01-2017 05:30,2929.266617
115.4052282,10-01-2017 05:30,2943.946228
159.2067065,11-01-2017 05:30,2987.747706
145.4187301,12-01-2017 05:30,2973.95973
136.4124113,13-01-2017 05:30,2964.953411
163.6252257,16-01-2017 05:30,2992.166226
170.3249082,17-01-2017 05:30,2998.865908
194.5330378,18-01-2017 05:30,3023.074038
195.2144923,19-01-2017 05:30,3023.755492
155.0832675,20-01-2017 05:30,2983.624268
198.1061336,23-01-2017 05:30,3026.647134
225.4136116,24-01-2017 05:30,3053.954612
266.9404537,25-01-2017 05:30,3095.481454
267.5694238,27-01-2017 05:30,3096.110424
243.2341949,30-01-2017 05:30,3071.775195
226.0794332,31-01-2017 05:30,3054.620433
270.9714757,01-02-2017 05:30,3099.512476
300.6307361,02-02-2017 05:30,3129.171736
328.2717711,03-02-2017 05:30,3156.812771
354.1939511,06-02-2017 05:30,3182.734951
348.532744,07-02-2017 05:30,3177.073744
360.474499,08-02-2017 05:30,3189.015499
370.5233481,09-02-2017 05:30,3199.064348
342.9113453,10-02-2017 05:30,3171.452345
324.3085109,13-02-2017 05:30,3152.849511
309.8601894,14-02-2017 05:30,3138.401189
268.2484193,15-02-2017 05:30,3096.789419
323.8445471,16-02-2017 05:30,3152.385547
333.5694088,17-02-2017 05:30,3162.110409
347.517276,20-02-2017 05:30,3176.058276
358.6344551,21-02-2017 05:30,3187.175455
346.6230578,22-02-2017 05:30,3175.164058
349.332294,23-02-2017 05:30,3177.873294
360.4174221,27-02-2017 05:30,3188.958422
359.6304723,28-02-2017 05:30,3188.171472
378.0702981,01-03-2017 05:30,3206.611298
360.4541912,02-03-2017 05:30,3188.995191
392.7879465,03-03-2017 05:30,3221.328946
389.1150685,06-03-2017 05:30,3217.656068
376.6750303,07-03-2017 05:30,3205.21603
361.5546718,08-03-2017 05:30,3190.095672
356.4716107,09-03-2017 05:30,3185.012611
349.3547961,10-03-2017 05:30,3177.895796
398.6777617,14-03-2017 05:30,3227.218762
396.0220151,15-03-2017 05:30,3224.563015
426.017181,16-03-2017 05:30,3254.558181
422.4895451,17-03-2017 05:30,3251.030545
433.2367251,20-03-2017 05:30,3261.777725
422.5970505,21-03-2017 05:30,3251.13805
403.4771387,22-03-2017 05:30,3232.018139
427.2935807,23-03-2017 05:30,3255.834581
433.616024,24-03-2017 05:30,3262.157024
410.2253182,27-03-2017 05:30,3238.766318
434.1045733,28-03-2017 05:30,3262.645573
430.004797,29-03-2017 05:30,3258.545797
439.1444663,30-03-2017 05:30,3267.685466
438.0377585,31-03-2017 05:30,3266.578759
467.644505,03-04-2017 05:30,3296.185505
489.4810542,05-04-2017 05:30,3318.022054
483.4724724,06-04-2017 05:30,3312.013472
485.7262239,07-04-2017 05:30,3314.267224
495.8886765,10-04-2017 05:30,3324.429677
501.6852424,11-04-2017 05:30,3330.226242
487.9801638,12-04-2017 05:30,3316.521164
474.7941681,13-04-2017 05:30,3303.335168
462.6096735,17-04-2017 05:30,3291.150674
459.9546021,18-04-2017 05:30,3288.495602
475.2658072,19-04-2017 05:30,3303.806807
520.766165,20-04-2017 05:30,3349.307165
518.3962233,21-04-2017 05:30,3346.937223
550.5286534,24-04-2017 05:30,3379.069653
592.1935322,25-04-2017 05:30,3420.734532
553.4047937,26-04-2017 05:30,3381.945794
553.755198,27-04-2017 05:30,3382.296198
560.0994683,28-04-2017 05:30,3388.640468
578.1576064,02-05-2017 05:30,3406.698606
586.3295534,03-05-2017 05:30,3414.870553
611.6235344,04-05-2017 05:30,3440.164534
589.7457204,05-05-2017 05:30,3418.28672
602.1867589,08-05-2017 05:30,3430.727759
616.9772304,09-05-2017 05:30,3445.51823
654.2873255,10-05-2017 05:30,3482.828325
645.9310903,11-05-2017 05:30,3474.47209
626.5446107,12-05-2017 05:30,3455.085611
667.0041906,15-05-2017 05:30,3495.545191
680.5245003,16-05-2017 05:30,3509.0655
659.7123301,17-05-2017 05:30,3488.25333
613.3333036,18-05-2017 05:30,3441.874304
585.4626591,19-05-2017 05:30,3414.003659
552.424018,22-05-2017 05:30,3380.965018
486.2409846,23-05-2017 05:30,3314.781985
432.4675041,24-05-2017 05:30,3261.008504
506.1181449,25-05-2017 05:30,3334.659145
544.234074,26-05-2017 05:30,3372.775074
506.7120106,29-05-2017 05:30,3335.253011
494.1402617,30-05-2017 05:30,3322.681262
506.3012641,31-05-2017 05:30,3334.842264
517.5123925,01-06-2017 05:30,3346.053392
532.3105334,02-06-2017 05:30,3360.851533
553.5996171,05-06-2017 05:30,3382.140617
548.9443424,06-06-2017 05:30,3377.485342
570.1860108,07-06-2017 05:30,3398.727011
584.4269097,08-06-2017 05:30,3412.96791
596.4145976,09-06-2017 05:30,3424.955598
576.7317601,12-06-2017 05:30,3405.27276
588.2562018,13-06-2017 05:30,3416.797202
586.1961941,14-06-2017 05:30,3414.737194
586.8670751,15-06-2017 05:30,3415.408075
586.1918562,16-06-2017 05:30,3414.732856
598.0284661,19-06-2017 05:30,3426.569466
595.3644919,20-06-2017 05:30,3423.905492
590.4249627,21-06-2017 05:30,3418.965963
576.3551957,22-06-2017 05:30,3404.896196
537.2754954,23-06-2017 05:30,3365.816495
493.407403,27-06-2017 05:30,3321.948403
511.7812661,28-06-2017 05:30,3340.322266
0,30-06-2017 05:30,3340.332
26.25633136,03-07-2017 05:30,3366.588331
48.12110318,04-07-2017 05:30,3388.453103
94.19014846,05-07-2017 05:30,3434.522148
130.827728,06-07-2017 05:30,3471.159728
125.2032546,07-07-2017 05:30,3465.535255
137.7286297,10-07-2017 05:30,3478.06063
122.5217463,11-07-2017 05:30,3462.853746
150.8013033,12-07-2017 05:30,3491.133303
143.0273071,13-07-2017 05:30,3483.359307
123.626369,14-07-2017 05:30,3463.958369
112.4097098,17-07-2017 05:30,3452.74171
90.85652771,18-07-2017 05:30,3431.188528
127.2899635,19-07-2017 05:30,3467.621963
141.344528,20-07-2017 05:30,3481.676528
144.0329546,21-07-2017 05:30,3484.364955
140.9027484,24-07-2017 05:30,3481.234748
140.3651043,25-07-2017 05:30,3480.697104
128.5215962,26-07-2017 05:30,3468.853596
104.8162152,27-07-2017 05:30,3445.148215
105.0910294,28-07-2017 05:30,3445.423029
99.3672864,31-07-2017 05:30,3439.699286
103.2647997,01-08-2017 05:30,3443.5968
133.1517836,02-08-2017 05:30,3473.483784
114.7339564,03-08-2017 05:30,3455.065956
130.989674,04-08-2017 05:30,3471.321674
153.0272881,07-08-2017 05:30,3493.359288
116.4834936,08-08-2017 05:30,3456.815494
82.45717776,09-08-2017 05:30,3422.789178
-36.7504188,10-08-2017 05:30,3303.581581
-39.14427543,11-08-2017 05:30,3301.187725
32.45916241,14-08-2017 05:30,3372.791162
76.51612126,16-08-2017 05:30,3416.848121
103.8510036,17-08-2017 05:30,3444.183004
89.67257014,18-08-2017 05:30,3430.00457
54.56160223,21-08-2017 05:30,3394.893602
36.30572713,22-08-2017 05:30,3376.637727
94.64528642,23-08-2017 05:30,3434.977286
113.0129148,24-08-2017 05:30,3453.344915
140.1321285,28-08-2017 05:30,3480.464129
132.998484,29-08-2017 05:30,3473.330484
172.9492051,30-08-2017 05:30,3513.281205
196.4786434,31-08-2017 05:30,3536.810643
232.2690877,01-09-2017 05:30,3572.601088
226.6818357,04-09-2017 05:30,3567.013836
249.0777224,05-09-2017 05:30,3589.409722
260.4472915,06-09-2017 05:30,3600.779291
285.2844704,07-09-2017 05:30,3625.61647
282.3551009,08-09-2017 05:30,3622.687101
318.7060226,11-09-2017 05:30,3659.038023
358.7619902,12-09-2017 05:30,3699.09399
368.6249262,13-09-2017 05:30,3708.956926
397.0088215,14-09-2017 05:30,3737.340822
399.8774938,15-09-2017 05:30,3740.209494
439.3180036,18-09-2017 05:30,3779.650004
465.1604805,19-09-2017 05:30,3805.49248
468.9520724,20-09-2017 05:30,3809.284072
470.0792178,21-09-2017 05:30,3810.411218
398.3860345,22-09-2017 05:30,3738.718034
326.5292232,25-09-2017 05:30,3666.861223
376.7367421,26-09-2017 05:30,3717.068742
325.0805991,27-09-2017 05:30,3665.412599
342.5703042,28-09-2017 05:30,3682.902304
341.1189192,29-09-2017 05:30,3681.450919
354.8443583,03-10-2017 05:30,3695.176358
414.8830137,04-10-2017 05:30,3755.215014
443.6697278,05-10-2017 05:30,3784.001728
480.9804267,06-10-2017 05:30,3821.312427
522.0273934,09-10-2017 05:30,3862.359393
594.5886427,10-10-2017 05:30,3934.920643
567.7943711,11-10-2017 05:30,3908.126371
596.9279828,12-10-2017 05:30,3937.259983
604.2449204,13-10-2017 05:30,3944.57692
619.2584999,16-10-2017 05:30,3959.5905
640.1637864,17-10-2017 05:30,3980.495786
657.0641713,18-10-2017 05:30,3997.396171
671.1627172,19-10-2017 05:30,4011.494717
690.024608,23-10-2017 05:30,4030.356608
712.3975601,24-10-2017 05:30,4052.72956
692.6035595,25-10-2017 05:30,4032.935559
678.5122821,26-10-2017 05:30,4018.844282
692.9283282,27-10-2017 05:30,4033.260328
714.4205629,30-10-2017 05:30,4054.752563
720.8552863,31-10-2017 05:30,4061.187286
750.7245257,01-11-2017 05:30,4091.056526
803.8478109,02-11-2017 05:30,4144.179811
822.1326694,03-11-2017 05:30,4162.464669
839.2458203,06-11-2017 05:30,4179.57782
821.4392267,07-11-2017 05:30,4161.771227
818.3269612,08-11-2017 05:30,4158.658961
852.9753403,09-11-2017 05:30,4193.30734
875.5784781,10-11-2017 05:30,4215.910478
916.0470982,13-11-2017 05:30,4256.379098
916.4255275,14-11-2017 05:30,4256.757527
828.9963157,15-11-2017 05:30,4169.328316
905.5698357,16-11-2017 05:30,4245.901836
971.9593936,17-11-2017 05:30,4312.291394
949.6441463,20-11-2017 05:30,4289.976146
923.2368772,21-11-2017 05:30,4263.568877
925.5397993,22-11-2017 05:30,4265.871799
887.1064098,23-11-2017 05:30,4227.43841
860.748846,24-11-2017 05:30,4201.080846
887.8501809,27-11-2017 05:30,4228.182181
910.9471977,28-11-2017 05:30,4251.279198
887.2373193,29-11-2017 05:30,4227.569319
871.3987822,30-11-2017 05:30,4211.730782
848.4981727,01-12-2017 05:30,4188.830173
829.2130901,04-12-2017 05:30,4169.54509
818.6652533,05-12-2017 05:30,4158.997253
789.6742514,06-12-2017 05:30,4130.006251
834.7275518,07-12-2017 05:30,4175.059552
861.9820974,08-12-2017 05:30,4202.314097
849.3786113,11-12-2017 05:30,4189.710611
809.9396525,12-12-2017 05:30,4150.271653
784.7195879,13-12-2017 05:30,4125.051588
733.5396046,14-12-2017 05:30,4073.871605
806.7589358,15-12-2017 05:30,4147.090936
815.381045,18-12-2017 05:30,4155.713045
836.1186067,19-12-2017 05:30,4176.450607
915.787286,20-12-2017 05:30,4256.119286
996.7670377,21-12-2017 05:30,4337.099038
1019.289753,22-12-2017 05:30,4359.621753
987.594476,26-12-2017 05:30,4327.926476
932.7714738,27-12-2017 05:30,4273.103474
939.1613213,28-12-2017 05:30,4279.493321
941.3828463,29-12-2017 05:30,4281.714846
0,01-01-2018 05:30,4281.715
15.86710494,02-01-2018 05:30,4297.582105
34.33293146,03-01-2018 05:30,4316.047931
50.86411168,04-01-2018 05:30,4332.579112
56.47754635,05-01-2018 05:30,4338.192546
95.37119572,08-01-2018 05:30,4377.086196
101.341471,09-01-2018 05:30,4383.056471
99.51528367,10-01-2018 05:30,4381.230284
127.9325833,11-01-2018 05:30,4409.647583
120.6030109,12-01-2018 05:30,4402.318011
134.1053839,15-01-2018 05:30,4415.820384
71.28912999,16-01-2018 05:30,4353.00413
75.21905977,17-01-2018 05:30,4356.93406
27.28928223,18-01-2018 05:30,4309.004282
54.88610062,19-01-2018 05:30,4336.601101
91.63924769,22-01-2018 05:30,4373.354248
95.57311883,23-01-2018 05:30,4377.288119
48.71353643,24-01-2018 05:30,4330.428536
40.9067418,25-01-2018 05:30,4322.621742
20.55510143,29-01-2018 05:30,4302.270101
-20.04125767,30-01-2018 05:30,4261.673742
-19.89151736,31-01-2018 05:30,4261.823483
-40.15235572,01-02-2018 05:30,4241.562644
-159.6075036,02-02-2018 05:30,4122.107496
-153.6614072,05-02-2018 05:30,4128.053593
-220.5541601,06-02-2018 05:30,4061.16084
-163.0559972,07-02-2018 05:30,4118.659003
-106.6326615,08-02-2018 05:30,4175.082339
-86.99090986,09-02-2018 05:30,4194.72409
-17.69719763,12-02-2018 05:30,4264.017802
7.177207847,14-02-2018 05:30,4288.892208
-32.85642976,15-02-2018 05:30,4248.85857
-71.38689399,16-02-2018 05:30,4210.328106
-90.34330007,19-02-2018 05:30,4191.3717
-106.9105325,20-02-2018 05:30,4174.804468
-106.7048006,21-02-2018 05:30,4175.010199
-112.6789562,22-02-2018 05:30,4169.036044
-76.69493929,23-02-2018 05:30,4205.020061
-67.39251325,26-02-2018 05:30,4214.322487
-76.50058717,27-02-2018 05:30,4205.214413
-81.61715848,28-02-2018 05:30,4200.097842
-79.22003407,01-03-2018 05:30,4202.494966
-127.8633972,05-03-2018 05:30,4153.851603
-154.9919407,06-03-2018 05:30,4126.723059
-206.0857536,07-03-2018 05:30,4075.629246
-193.478972,08-03-2018 05:30,4088.236028
-216.0794994,09-03-2018 05:30,4065.635501
-200.8370953,12-03-2018 05:30,4080.877905
-170.2009983,13-03-2018 05:30,4111.514002
-180.810476,14-03-2018 05:30,4100.904524
-151.2444228,15-03-2018 05:30,4130.470577
-164.6971057,16-03-2018 05:30,4117.017894
-194.0688335,19-03-2018 05:30,4087.646167
-208.0480293,20-03-2018 05:30,4073.666971
-181.1893823,21-03-2018 05:30,4100.525618
-206.7678349,22-03-2018 05:30,4074.947165
-241.3348828,23-03-2018 05:30,4040.380117
-243.187042,26-03-2018 05:30,4038.527958
-222.6986937,27-03-2018 05:30,4059.016306
-236.9789567,28-03-2018 05:30,4044.736043
-170.9776425,02-04-2018 05:30,4110.737358
-145.1863754,03-04-2018 05:30,4136.528625
-176.817396,04-04-2018 05:30,4104.897604
-129.6261719,05-04-2018 05:30,4152.088828
-116.3426917,06-04-2018 05:30,4165.372308
-117.7111621,09-04-2018 05:30,4164.003838
-124.8808018,10-04-2018 05:30,4156.834198
-123.5419794,11-04-2018 05:30,4158.173021
-134.9161085,12-04-2018 05:30,4146.798891
-142.7312244,13-04-2018 05:30,4138.983776
-118.9314829,16-04-2018 05:30,4162.783517
-111.1429675,17-04-2018 05:30,4170.572032
-91.22614668,18-04-2018 05:30,4190.488853
-67.53115917,19-04-2018 05:30,4214.183841
-62.87524112,20-04-2018 05:30,4218.839759
-61.7228038,23-04-2018 05:30,4219.992196
-50.34382154,24-04-2018 05:30,4231.371178
-86.75194883,25-04-2018 05:30,4194.963051
-100.6994661,26-04-2018 05:30,4181.015534
-95.09761843,27-04-2018 05:30,4186.617382
-78.64381787,30-04-2018 05:30,4203.071182
-96.22673316,02-05-2018 05:30,4185.488267
-128.1772552,03-05-2018 05:30,4153.537745
-139.6726728,04-05-2018 05:30,4142.042327
-124.9659634,07-05-2018 05:30,4156.749037
-113.3565564,08-05-2018 05:30,4168.358444
-94.5236857,09-05-2018 05:30,4187.191314
-125.9539897,10-05-2018 05:30,4155.76101
-138.2828311,11-05-2018 05:30,4143.432169
-142.7922197,14-05-2018 05:30,4138.92278
-147.8487906,15-05-2018 05:30,4133.866209
-126.0810757,16-05-2018 05:30,4155.633924
-93.66973404,17-05-2018 05:30,4188.045266
-135.1054587,18-05-2018 05:30,4146.609541
-185.6325235,21-05-2018 05:30,4096.082476
-151.6352517,22-05-2018 05:30,4130.079748
-158.3709713,23-05-2018 05:30,4123.344029
-181.9977042,24-05-2018 05:30,4099.717296
-155.2666715,25-05-2018 05:30,4126.448329
-117.411914,28-05-2018 05:30,4164.303086
-100.1966453,29-05-2018 05:30,4181.518355
-124.8420871,30-05-2018 05:30,4156.872913
-138.8911669,31-05-2018 05:30,4142.823833
-204.2982928,01-06-2018 05:30,4077.416707
-270.653249,04-06-2018 05:30,4011.061751
-332.4305401,05-06-2018 05:30,3949.28446
-283.1870578,06-06-2018 05:30,3998.527942
-223.486539,07-06-2018 05:30,4058.228461
-219.201226,08-06-2018 05:30,4062.513774
-208.6659794,11-06-2018 05:30,4073.049021
-195.6361582,12-06-2018 05:30,4086.078842
-195.625013,13-06-2018 05:30,4086.089987
-176.9152609,14-06-2018 05:30,4104.799739
-192.1354732,15-06-2018 05:30,4089.579527
-202.4992587,18-06-2018 05:30,4079.215741
-240.3145535,19-06-2018 05:30,4041.400447
-226.3516814,20-06-2018 05:30,4055.363319
-244.1434057,21-06-2018 05:30,4037.571594
-252.2672273,22-06-2018 05:30,4029.447773
-262.1510381,25-06-2018 05:30,4019.563962
-291.3708652,26-06-2018 05:30,3990.344135
-340.4954258,27-06-2018 05:30,3941.219574
-352.613547,28-06-2018 05:30,3929.101453
0,02-07-2018 05:30,3929.101
13.64311037,03-07-2018 05:30,3942.74411
45.73823,04-07-2018 05:30,3974.83923
12.52890306,05-07-2018 05:30,3941.629903
16.40672145,06-07-2018 05:30,3945.507721
51.8266737,09-07-2018 05:30,3980.927674
81.7875847,10-07-2018 05:30,4010.888585
78.11203412,11-07-2018 05:30,4007.213034
79.41576026,12-07-2018 05:30,4008.51676
42.7046608,13-07-2018 05:30,3971.805661
-6.565775781,16-07-2018 05:30,3922.535224
6.266915595,17-07-2018 05:30,3935.367916
-10.64206539,18-07-2018 05:30,3918.458935
-37.33016569,19-07-2018 05:30,3891.770834
-20.35752831,20-07-2018 05:30,3908.743472
-11.74543667,23-07-2018 05:30,3917.355563
38.98697219,24-07-2018 05:30,3968.087972
49.73943239,25-07-2018 05:30,3978.840432
53.55983037,26-07-2018 05:30,3982.66083
77.35777218,27-07-2018 05:30,4006.458772
77.41809544,30-07-2018 05:30,4006.519095
111.1085472,31-07-2018 05:30,4040.209547
119.2807699,01-08-2018 05:30,4048.38177
120.2033679,02-08-2018 05:30,4049.304368
144.5527498,03-08-2018 05:30,4073.65375
141.6215588,06-08-2018 05:30,4070.722559
125.2099189,07-08-2018 05:30,4054.310919
140.6352979,08-08-2018 05:30,4069.736298
146.8986963,09-08-2018 05:30,4075.999696
125.7488151,10-08-2018 05:30,4054.849815
121.3978476,13-08-2018 05:30,4050.498848
131.7651969,14-08-2018 05:30,4060.866197
139.6238114,16-08-2018 05:30,4068.724811
159.2498274,17-08-2018 05:30,4088.350827
153.1634439,20-08-2018 05:30,4082.264444
166.5502755,21-08-2018 05:30,4095.651275
154.5703821,23-08-2018 05:30,4083.671382
151.7207896,24-08-2018 05:30,4080.82179
182.8706077,27-08-2018 05:30,4111.971608
185.6505099,28-08-2018 05:30,4114.75151
174.927503,29-08-2018 05:30,4104.028503
186.1675348,30-08-2018 05:30,4115.268535
218.2059836,31-08-2018 05:30,4147.306984
195.2543334,03-09-2018 05:30,4124.355333
153.0769709,04-09-2018 05:30,4082.177971
136.5583194,05-09-2018 05:30,4065.659319
158.1476099,06-09-2018 05:30,4087.24861
164.4278732,07-09-2018 05:30,4093.528873
134.822998,10-09-2018 05:30,4063.923998
98.81263009,11-09-2018 05:30,4027.91363
91.29415541,12-09-2018 05:30,4020.395155
140.5337265,14-09-2018 05:30,4069.634727
155.4436341,17-09-2018 05:30,4084.544634
136.346161,18-09-2018 05:30,4065.447161
102.9212199,19-09-2018 05:30,4032.02222
47.5886234,21-09-2018 05:30,3976.689623
-14.03116691,24-09-2018 05:30,3915.069833
-36.82031005,25-09-2018 05:30,3892.28069
-22.81893091,26-09-2018 05:30,3906.282069
-54.13703627,27-09-2018 05:30,3874.963964
-112.1802757,28-09-2018 05:30,3816.920724
-132.4120131,01-10-2018 05:30,3796.688987
-136.3199112,03-10-2018 05:30,3792.781089
-189.0621962,04-10-2018 05:30,3740.038804
-233.4049689,05-10-2018 05:30,3695.696031
-256.9427006,08-10-2018 05:30,3672.158299
-270.2601324,09-10-2018 05:30,3658.840868
-187.4612304,10-10-2018 05:30,3741.63977
-203.5227667,11-10-2018 05:30,3725.578233
-157.6170347,12-10-2018 05:30,3771.483965
-128.4537535,15-10-2018 05:30,3800.647247
-79.49475512,16-10-2018 05:30,3849.606245
