daily_pnl,date,cum_daily_pnl,result
101.7650468,06-07-2015 05:30,2607.365047,43.55233296
103.5267869,07-07-2015 05:30,2609.126787,42.31761056
67.12708157,08-07-2015 05:30,2572.727082,44.05372711
65.68521421,09-07-2015 05:30,2571.285214,43.32457022
69.53135727,10-07-2015 05:30,2575.131357,42.1857891
124.3189276,13-07-2015 05:30,2629.918928,39.50694531
144.5906924,14-07-2015 05:30,2650.190692,39.10649481
151.6651309,15-07-2015 05:30,2657.265131,39.74137246
164.8040327,16-07-2015 05:30,2670.404033,40.52141668
172.2061674,17-07-2015 05:30,2677.806167,42.37433127
205.395715,20-07-2015 05:30,2710.995715,42.54452601
168.8012679,21-07-2015 05:30,2674.401268,42.10821159
205.7276646,22-07-2015 05:30,2711.327665,42.95999992
215.1667002,23-07-2015 05:30,2720.7667,43.30539175
217.7994916,24-07-2015 05:30,2723.399492,42.90409392
195.9888991,27-07-2015 05:30,2701.588899,42.25336185
215.3810889,28-07-2015 05:30,2720.981089,41.19800791
246.8493172,29-07-2015 05:30,2752.449317,39.31423176
296.0366276,30-07-2015 05:30,2801.636628,39.42100878
296.3609492,31-07-2015 05:30,2801.960949,42.13573278
308.3529253,03-08-2015 05:30,2813.952925,41.44745847
316.6880196,04-08-2015 05:30,2822.28802,41.26809002
351.9823796,05-08-2015 05:30,2857.58238,41.74530332
317.5064394,06-08-2015 05:30,2823.106439,39.70299921
339.1669634,07-08-2015 05:30,2844.766963,38.48830259
341.497103,10-08-2015 05:30,2847.097103,30.29658366
311.2361306,11-08-2015 05:30,2816.836131,31.4929328
230.9728743,12-08-2015 05:30,2736.572874,30.01043003
215.448357,13-08-2015 05:30,2721.048357,32.63171393
268.8511165,14-08-2015 05:30,2774.451116,33.51604213
280.4630896,17-08-2015 05:30,2786.06309,33.00462696
317.5808417,18-08-2015 05:30,2823.180842,29.91031741
359.3207862,19-08-2015 05:30,2864.920786,28.76152338
306.6461709,20-08-2015 05:30,2812.246171,30.53017979
296.2929948,21-08-2015 05:30,2801.892995,27.72785726
25.29827613,24-08-2015 05:30,2530.898276,26.12188387
45.38979241,25-08-2015 05:30,2550.989792,28.28181704
38.78798548,26-08-2015 05:30,2544.387985,30.45676549
123.8221753,27-08-2015 05:30,2629.422175,29.94785964
154.1895501,28-08-2015 05:30,2659.78955,29.96787728
153.3395998,31-08-2015 05:30,2658.9396,31.3519376
86.02557452,01-09-2015 05:30,2591.625575,30.63196259
94.9090512,02-09-2015 05:30,2600.509051,31.80077424
141.6133138,03-09-2015 05:30,2647.213314,33.18149421
78.68673922,04-09-2015 05:30,2584.286739,33.10140738
24.60482595,07-09-2015 05:30,2530.204826,30.34663997
30.80744775,08-09-2015 05:30,2536.407448,30.91311384
71.51205425,09-09-2015 05:30,2577.112054,31.2893672
74.00655157,10-09-2015 05:30,2579.606552,30.07467059
129.6099699,11-09-2015 05:30,2635.20997,30.86889092
137.4298234,14-09-2015 05:30,2643.029823,32.63087477
129.8108707,15-09-2015 05:30,2635.410871,32.66424564
135.2336891,16-09-2015 05:30,2640.833689,35.47407175
165.1981389,18-09-2015 05:30,2670.798139,36.03470408
175.7535685,21-09-2015 05:30,2681.353568,36.4434973
137.2872346,22-09-2015 05:30,2642.887235,35.64176529
150.365556,23-09-2015 05:30,2655.965556,36.64873307
169.7003147,24-09-2015 05:30,2675.300315,35.87953277
160.6149462,28-09-2015 05:30,2666.214946,35.68097768
155.3336105,29-09-2015 05:30,2660.93361,35.28385938
194.8898074,30-09-2015 05:30,2700.489807,36.47853836
203.7695596,01-10-2015 05:30,2709.36956,37.45714581
267.0310005,05-10-2015 05:30,2772.631,38.07282868
272.4398012,06-10-2015 05:30,2778.039801,37.84925359
267.4152146,07-10-2015 05:30,2773.015215,37.68323022
240.7610898,08-10-2015 05:30,2746.36109,38.41321812
238.3264524,09-10-2015 05:30,2743.926452,37.83088983
237.7623825,12-10-2015 05:30,2743.362383,37.36954726
228.8284028,13-10-2015 05:30,2734.428403,36.34005248
253.6662008,14-10-2015 05:30,2759.266201,35.34809995
240.5891214,15-10-2015 05:30,2746.189121,34.58140083
231.2995965,16-10-2015 05:30,2736.899597,34.33111926
253.2593355,19-10-2015 05:30,2758.859335,34.4963116
259.1336087,20-10-2015 05:30,2764.733609,34.15426013
276.185442,21-10-2015 05:30,2781.785442,32.74016927
277.5914094,23-10-2015 05:30,2783.191409,32.72097451
269.8705623,26-10-2015 05:30,2775.470562,32.0685804
261.6728805,27-10-2015 05:30,2767.27288,29.86860381
275.0827277,28-10-2015 05:30,2780.682728,29.51653944
251.6044103,29-10-2015 05:30,2757.20441,30.25654024
227.6644344,30-10-2015 05:30,2733.264434,30.77294965
217.4218601,02-11-2015 05:30,2723.02186,29.00846461
234.8339658,03-11-2015 05:30,2740.433966,30.85971718
231.6317272,04-11-2015 05:30,2737.231727,31.08997297
204.6439431,05-11-2015 05:30,2710.243943,30.96817253
205.2990881,06-11-2015 05:30,2710.899088,30.67367619
221.8849981,09-11-2015 05:30,2727.484998,31.54465115
200.3439511,10-11-2015 05:30,2705.943951,32.52742994
222.217185,11-11-2015 05:30,2727.817185,32.40312018
191.9189608,13-11-2015 05:30,2697.518961,32.73098739
212.1256255,16-11-2015 05:30,2717.725626,32.3380486
229.8036685,17-11-2015 05:30,2735.403669,31.21678392
210.6150026,18-11-2015 05:30,2716.215003,29.84440666
230.2957294,19-11-2015 05:30,2735.895729,29.56909693
260.3866672,20-11-2015 05:30,2765.986667,28.50623944
291.4371179,23-11-2015 05:30,2797.037118,27.01789513
309.9877969,24-11-2015 05:30,2815.587797,28.19922087
315.9522103,26-11-2015 05:30,2821.55221,26.98369324
320.0477492,27-11-2015 05:30,2825.647749,27.64443007
335.9425755,30-11-2015 05:30,2841.542575,28.4928862
339.3767435,01-12-2015 05:30,2844.976744,29.32715809
332.0286178,02-12-2015 05:30,2837.628618,30.88641552
322.5636643,03-12-2015 05:30,2828.163664,29.51153706
314.7185928,04-12-2015 05:30,2820.318593,30.7212313
306.5095892,07-12-2015 05:30,2812.109589,29.91448877
268.9609476,08-12-2015 05:30,2774.560948,31.24682259
204.7262282,09-12-2015 05:30,2710.326228,31.16505744
227.637437,10-12-2015 05:30,2733.237437,32.23459562
204.8724044,11-12-2015 05:30,2710.472404,32.29800517
201.0349092,14-12-2015 05:30,2706.634909,31.7523881
220.9148961,15-12-2015 05:30,2726.514896,32.86947816
231.0342805,16-12-2015 05:30,2736.634281,30.00125141
297.0473132,17-12-2015 05:30,2802.647313,29.89029325
308.3847743,18-12-2015 05:30,2813.984774,29.16197389
309.962654,21-12-2015 05:30,2815.562654,26.28039878
300.0080301,22-12-2015 05:30,2805.60803,26.8318525
300.7423894,23-12-2015 05:30,2806.342389,26.20614858
296.5697178,24-12-2015 05:30,2802.169718,25.31264339
332.1790586,28-12-2015 05:30,2837.779059,26.1819547
347.0384696,29-12-2015 05:30,2852.63847,25.75480749
0,01-01-2016 05:30,2852.638,24.10294915
-34.31393777,04-01-2016 05:30,2818.324062,22.65465315
-9.225326195,05-01-2016 05:30,2843.412674,24.05789847
-21.0514818,06-01-2016 05:30,2831.586518,21.9588704
-76.86875772,07-01-2016 05:30,2775.769242,21.41659367
-41.09024953,08-01-2016 05:30,2811.54775,23.84682768
-59.98260935,11-01-2016 05:30,2792.655391,24.07541818
-81.78228432,12-01-2016 05:30,2770.855716,24.10211488
-132.7078208,13-01-2016 05:30,2719.930179,23.88353564
-163.6481875,14-01-2016 05:30,2688.989812,26.20114295
-232.1731962,15-01-2016 05:30,2620.464804,26.07433363
-327.6165233,18-01-2016 05:30,2525.021477,24.39911567
-287.7206954,19-01-2016 05:30,2564.917305,22.83485588
-318.5359266,20-01-2016 05:30,2534.102073,23.53898135
-290.8312881,21-01-2016 05:30,2561.806712,24.95891211
-244.7609942,22-01-2016 05:30,2607.877006,23.25950027
-221.5899706,25-01-2016 05:30,2631.048029,21.77366204
-209.005287,27-01-2016 05:30,2643.632713,20.39711342
-217.8132926,28-01-2016 05:30,2634.824707,16.40345389
-185.9468761,29-01-2016 05:30,2666.691124,16.4802069
-195.5144337,01-02-2016 05:30,2657.123566,19.51695658
-230.9554404,02-02-2016 05:30,2621.68256,17.60313686
-265.8738263,03-02-2016 05:30,2586.764174,18.60760022
-277.5087406,04-02-2016 05:30,2575.129259,19.99749718
-230.5921462,05-02-2016 05:30,2622.045854,20.3145205
-235.8840986,08-02-2016 05:30,2616.753901,20.71163392
-266.2523164,09-02-2016 05:30,2586.385684,18.6259542
-294.6379977,10-02-2016 05:30,2558.000002,17.11008218
-404.9698451,11-02-2016 05:30,2447.668155,16.30751262
-454.2469814,12-02-2016 05:30,2398.391019,17.29445626
-376.3721773,15-02-2016 05:30,2476.265823,16.58198807
-425.1437005,16-02-2016 05:30,2427.4943,20.50723731
-414.3569988,17-02-2016 05:30,2438.281001,22.95248822
-394.9485226,18-02-2016 05:30,2457.689477,24.7336587
-395.1496918,19-02-2016 05:30,2457.488308,24.89634172
-390.2464646,22-02-2016 05:30,2462.391535,24.89550745
-401.4102196,23-02-2016 05:30,2451.22778,25.6713803
-429.6896859,24-02-2016 05:30,2422.948314,24.90969007
-439.1230877,25-02-2016 05:30,2413.514912,25.31097485
-451.3442824,26-02-2016 05:30,2401.293718,25.7873441
-449.9340083,29-02-2016 05:30,2402.703992,24.48337713
-378.8777945,01-03-2016 05:30,2473.760205,25.11992658
-330.9642852,02-03-2016 05:30,2521.673715,25.35018563
-304.2811245,03-03-2016 05:30,2548.356876,26.88190881
-301.3290914,04-03-2016 05:30,2551.308909,28.54878405
-290.871397,08-03-2016 05:30,2561.766603,28.72648396
-284.4720895,09-03-2016 05:30,2568.16591,28.75318066
-271.2339005,10-03-2016 05:30,2581.404099,27.06127727
-262.1158525,11-03-2016 05:30,2590.522148,26.75927085
-238.3563237,14-03-2016 05:30,2614.281676,29.06519835
-243.5458157,15-03-2016 05:30,2609.092184,29.11859175
-257.9377133,16-03-2016 05:30,2594.700287,28.6956159
-271.2449912,17-03-2016 05:30,2581.393009,29.45897468
-269.1932495,18-03-2016 05:30,2583.44475,26.86272056
-251.1539738,21-03-2016 05:30,2601.484026,27.04876319
-257.3124513,22-03-2016 05:30,2595.325549,25.91582197
-226.8850003,23-03-2016 05:30,2625.753,26.06181955
-249.485056,28-03-2016 05:30,2603.152944,28.00066742
-226.6415198,29-03-2016 05:30,2625.99648,28.62720561
-197.7917661,30-03-2016 05:30,2654.846234,30.98819505
-204.6246079,31-03-2016 05:30,2648.013392,32.06023443
-182.0323037,01-04-2016 05:30,2670.605696,32.0610687
-192.9236612,04-04-2016 05:30,2659.714339,32.01601802
-236.783891,05-04-2016 05:30,2615.854109,31.80327869
-231.5961199,06-04-2016 05:30,2621.04188,31.06494807
-228.3491985,07-04-2016 05:30,2624.288802,32.86030117
-214.9165072,08-04-2016 05:30,2637.721493,33.14812497
-211.4357989,11-04-2016 05:30,2641.202201,30.93480165
-184.089463,12-04-2016 05:30,2668.548537,30.97734952
-160.9633002,13-04-2016 05:30,2691.6747,30.2448588
-146.5467522,18-04-2016 05:30,2706.091248,29.26208651
-143.4610937,20-04-2016 05:30,2709.176906,28.58716056
-150.2255885,21-04-2016 05:30,2702.412412,29.07020398
-156.0982649,22-04-2016 05:30,2696.539735,29.03599883
-157.6521428,25-04-2016 05:30,2694.985857,31.24848788
-148.2811302,26-04-2016 05:30,2704.35687,31.61139615
-147.1609591,27-04-2016 05:30,2705.477041,30.96149835
-170.5598135,28-04-2016 05:30,2682.078186,31.82163267
-161.9851693,29-04-2016 05:30,2690.652831,30.39502774
-143.3499381,02-05-2016 05:30,2709.288062,31.16005506
-146.4773139,03-05-2016 05:30,2706.160686,31.6606182
-163.1364636,04-05-2016 05:30,2689.501536,31.31689818
-162.1416967,05-05-2016 05:30,2690.496303,29.86943645
-170.9371509,06-05-2016 05:30,2681.700849,29.3071372
-146.7666371,09-05-2016 05:30,2705.871363,28.99595378
-141.7657738,10-05-2016 05:30,2710.872226,29.29295457
-145.385432,11-05-2016 05:30,2707.252568,32.39728027
-116.0945178,12-05-2016 05:30,2736.543482,34.64564302
-117.1431547,13-05-2016 05:30,2735.494845,36.0972761
-117.7036993,16-05-2016 05:30,2734.934301,36.46185292
-107.412981,17-05-2016 05:30,2745.225019,36.15484086
-97.78564911,18-05-2016 05:30,2754.852351,36.4860468
-130.1439439,19-05-2016 05:30,2722.494056,37.13677888
-155.2525292,20-05-2016 05:30,2697.385471,37.16764694
-160.2583946,23-05-2016 05:30,2692.379605,36.83810954
-179.0967074,24-05-2016 05:30,2673.541293,37.92933717
-171.3381782,25-05-2016 05:30,2681.299822,38.03946106
-144.4274865,26-05-2016 05:30,2708.210514,36.88065741
-118.2469903,27-05-2016 05:30,2734.39101,36.32086097
-118.3344426,30-05-2016 05:30,2734.303557,35.32891169
-101.8484844,31-05-2016 05:30,2750.789516,35.29971218
-104.5291376,01-06-2016 05:30,2748.108862,36.93071372
-105.5634301,02-06-2016 05:30,2747.07457,35.83197764
-109.6756254,03-06-2016 05:30,2742.962375,36.32336378
-119.5152384,06-06-2016 05:30,2733.122762,37.46297918
-102.58756,07-06-2016 05:30,2750.05044,37.15263004
-95.75093364,08-06-2016 05:30,2756.887066,36.88232595
-98.45537985,09-06-2016 05:30,2754.18262,37.99607892
-100.1250787,10-06-2016 05:30,2752.512921,34.96183206
-98.87096569,13-06-2016 05:30,2753.767034,35.06361323
-99.42163966,14-06-2016 05:30,2753.21636,35.61673549
-91.75889937,15-06-2016 05:30,2760.879101,36.88733158
-115.5466587,16-06-2016 05:30,2737.091341,38.284737
-122.0512016,17-06-2016 05:30,2730.586798,38.96216577
-115.1907275,20-06-2016 05:30,2737.447272,39.66879406
-84.23366639,21-06-2016 05:30,2768.404334,39.0889751
-99.61311003,22-06-2016 05:30,2753.02489,39.1215117
-96.48508369,23-06-2016 05:30,2756.152916,38.87623577
-118.8001798,24-06-2016 05:30,2733.83782,41.29061861
-79.1569671,27-06-2016 05:30,2773.481033,42.17744963
-77.11784624,28-06-2016 05:30,2775.520154,42.1515872
0,30-06-2016 05:30,2775.52,42.91077462
-1.402629305,01-07-2016 05:30,2774.117371,42.51699829
47.4159555,04-07-2016 05:30,2822.935955,41.97138447
45.79416923,05-07-2016 05:30,2821.314169,42.30259041
50.29862024,07-07-2016 05:30,2825.81862,42.92495724
41.77702864,08-07-2016 05:30,2817.297029,41.99474409
60.43366574,11-07-2016 05:30,2835.953666,42.5136612
64.93245743,12-07-2016 05:30,2840.452457,44.0896008
56.12330545,13-07-2016 05:30,2831.643305,43.3387561
71.83706209,14-07-2016 05:30,2847.357062,43.75839486
61.21435519,15-07-2016 05:30,2836.734355,44.60100947
39.20662377,18-07-2016 05:30,2814.726624,44.1371543
35.15643145,19-07-2016 05:30,2810.676431,44.10461769
61.70457246,20-07-2016 05:30,2837.224572,43.87686147
62.22907149,21-07-2016 05:30,2837.749071,42.57456305
59.49610526,22-07-2016 05:30,2835.016105,42.67884704
98.36822484,25-07-2016 05:30,2873.888225,44.8821591
65.33198662,26-07-2016 05:30,2840.851987,45.35268844
67.616698,27-07-2016 05:30,2843.136698,44.80040045
82.94743971,28-07-2016 05:30,2858.46744,43.08263463
83.9083094,29-07-2016 05:30,2859.428309,43.36378426
77.3364034,01-08-2016 05:30,2852.856403,44.69861928
42.89065089,02-08-2016 05:30,2818.410651,44.20473032
16.2525043,03-08-2016 05:30,2791.772504,43.89604972
19.27619961,04-08-2016 05:30,2794.7962,44.71697326
57.04257747,05-08-2016 05:30,2832.562577,44.61102073
94.61378745,08-08-2016 05:30,2870.133787,43.98114546
65.38413018,09-08-2016 05:30,2840.90413,44.03871022
44.90327225,10-08-2016 05:30,2820.423272,44.33404246
36.75158887,11-08-2016 05:30,2812.271589,43.36461853
40.93408468,12-08-2016 05:30,2816.454085,43.03674968
40.02509041,16-08-2016 05:30,2815.54509,43.61907146
45.71442533,17-08-2016 05:30,2821.234425,45.90330789
64.08240237,18-08-2016 05:30,2839.602402,46.60159346
74.22746762,19-08-2016 05:30,2849.747468,46.40887665
44.21809961,22-08-2016 05:30,2819.7381,46.99286698
27.41643172,23-08-2016 05:30,2802.936432,49.2178701
29.46797225,24-08-2016 05:30,2804.987972,48.79989989
30.72269822,25-08-2016 05:30,2806.242698,49.37638176
19.43832647,26-08-2016 05:30,2794.958326,47.9447712
16.9234752,29-08-2016 05:30,2792.443475,45.42360155
21.82732014,30-08-2016 05:30,2797.34732,45.60714137
23.60046304,31-08-2016 05:30,2799.120463,45.8732741
6.749622466,01-09-2016 05:30,2782.269622,46.49564093
21.48669159,02-09-2016 05:30,2797.006692,46.97201018
41.05356246,06-09-2016 05:30,2816.573562,46.42973345
70.44221929,07-09-2016 05:30,2845.962219,46.45059025
118.4841804,08-09-2016 05:30,2894.00418,47.95728528
84.90543738,09-09-2016 05:30,2860.425437,47.35827806
31.67966248,12-09-2016 05:30,2807.199662,45.54790806
54.11330201,14-09-2016 05:30,2829.633302,45.27009552
69.99766641,15-09-2016 05:30,2845.517666,45.91665624
87.34509177,16-09-2016 05:30,2862.865092,43.34876736
97.01822226,19-09-2016 05:30,2872.538222,43.68080758
98.45663364,20-09-2016 05:30,2873.976634,45.7990239
98.06877788,21-09-2016 05:30,2873.588778,46.31710675
106.1477314,22-09-2016 05:30,2881.667731,45.89663371
94.63515827,23-09-2016 05:30,2870.155158,45.32265465
82.40981883,26-09-2016 05:30,2857.929819,45.12326367
87.06727961,27-09-2016 05:30,2862.58728,45.31014057
109.3664185,28-09-2016 05:30,2884.886418,43.05009803
-9.343962217,29-09-2016 05:30,2766.176038,43.21778668
53.1637804,30-09-2016 05:30,2828.68378,42.1666041
95.83728465,03-10-2016 05:30,2871.357285,44.79456055
122.6111382,04-10-2016 05:30,2898.131138,44.48087432
138.1538649,05-10-2016 05:30,2913.673865,45.15329746
132.6002922,06-10-2016 05:30,2908.120292,45.04734493
148.9089316,07-10-2016 05:30,2924.428932,45.31264339
143.9944054,10-10-2016 05:30,2919.514405,45.01814541
124.1868615,13-10-2016 05:30,2899.706861,43.74921787
154.0186236,14-10-2016 05:30,2929.538624,43.74921787
171.5932609,17-10-2016 05:30,2947.113261,44.12881158
198.6417814,18-10-2016 05:30,2974.161781,43.92358069
216.031011,19-10-2016 05:30,2991.551011,43.93275769
251.4366641,20-10-2016 05:30,3026.956664,42.05981729
266.900922,21-10-2016 05:30,3042.420922,41.57510533
320.5913291,24-10-2016 05:30,3096.111329,40.72081091
326.3284817,25-10-2016 05:30,3101.848482,41.77699912
286.6536516,26-10-2016 05:30,3062.173652,42.55287198
286.8702061,27-10-2016 05:30,3062.390206,40.6916114
300.9800787,28-10-2016 05:30,3076.500079,42.25587119
308.8869802,30-10-2016 05:30,3084.40698,38.42739749
311.0007823,01-11-2016 05:30,3086.520782,35.293038
275.9022138,02-11-2016 05:30,3051.422214,35.34559713
226.9560988,03-11-2016 05:30,3002.476099,34.81750302
164.3762974,04-11-2016 05:30,2939.896297,34.71989321
188.1659438,07-11-2016 05:30,2963.685944,32.30050473
200.3709093,08-11-2016 05:30,2975.890909,33.52187878
124.1579598,09-11-2016 05:30,2899.67796,34.03912735
175.0539272,10-11-2016 05:30,2950.573927,32.90785467
83.05361105,11-11-2016 05:30,2858.573611,35.39064781
-18.58293963,15-11-2016 05:30,2756.93706,35.60088433
-12.3822009,16-11-2016 05:30,2763.137799,35.85533725
-25.65941107,17-11-2016 05:30,2749.860589,37.22938306
-9.725693107,18-11-2016 05:30,2765.794307,36.70212322
-84.27270473,21-11-2016 05:30,2691.247295,34.93179827
-54.24419666,22-11-2016 05:30,2721.275803,35.63175239
11.07093904,23-11-2016 05:30,2786.590939,35.87202269
4.685016825,24-11-2016 05:30,2780.205017,35.1862512
39.3407581,25-11-2016 05:30,2814.860758,37.60230259
40.00660489,28-11-2016 05:30,2815.526605,37.85091561
55.91887691,29-11-2016 05:30,2831.438877,36.33337505
88.64219214,30-11-2016 05:30,2864.162192,37.18433237
77.85359357,01-12-2016 05:30,2853.373594,36.5277604
46.97117186,02-12-2016 05:30,2822.491172,36.04638552
68.44408331,05-12-2016 05:30,2843.964083,35.81028657
64.55550584,06-12-2016 05:30,2840.075506,35.22462771
43.00461482,07-12-2016 05:30,2818.524615,34.85838235
70.17277362,08-12-2016 05:30,2845.692774,34.50631961
84.96437704,09-12-2016 05:30,2860.484377,33.13477662
74.0997472,12-12-2016 05:30,2849.619747,33.24573478
69.50159335,13-12-2016 05:30,2845.021593,31.95261336
63.13561693,14-12-2016 05:30,2838.655617,34.0316189
74.99960518,15-12-2016 05:30,2850.519605,34.06498978
80.56763048,16-12-2016 05:30,2856.08763,35.21211363
61.45579147,19-12-2016 05:30,2836.975791,36.58365661
41.37187031,20-12-2016 05:30,2816.89187,36.47853836
50.04336417,21-12-2016 05:30,2825.563364,36.69127769
7.691766656,22-12-2016 05:30,2783.211767,36.66207817
6.047639293,23-12-2016 05:30,2781.567639,38.05197514
-39.29660491,26-12-2016 05:30,2736.223395,37.55141201
8.838729463,27-12-2016 05:30,2784.358729,37.42209986
37.14455435,28-12-2016 05:30,2812.664554,38.29891962
53.0209009,29-12-2016 05:30,2828.540901,39.83481417
0,02-01-2017 05:30,2828.541,40.27781254
29.48638563,03-01-2017 05:30,2858.027386,40.16351729
29.15028515,04-01-2017 05:30,2857.691285,40.37125099
71.93375058,05-01-2017 05:30,2900.474751,40.12430651
82.88522693,06-01-2017 05:30,2911.426227,40.44132983
100.7256166,09-01-2017 05:30,2929.266617,40.74333625
115.4052282,10-01-2017 05:30,2943.946228,39.31255996
159.2067065,11-01-2017 05:30,2987.747706,40.01585117
145.4187301,12-01-2017 05:30,2973.95973,41.42243357
136.4124113,13-01-2017 05:30,2964.953411,43.5406499
163.6252257,16-01-2017 05:30,2992.166226,44.18303925
170.3249082,17-01-2017 05:30,2998.865908,44.04121303
194.5330378,18-01-2017 05:30,3023.074038,42.8490385
195.2144923,19-01-2017 05:30,3023.755492,45.4369499
155.0832675,20-01-2017 05:30,2983.624268,45.73478497
198.1061336,23-01-2017 05:30,3026.647134,45.8465774
225.4136116,24-01-2017 05:30,3053.954612,46.84937221
266.9404537,25-01-2017 05:30,3095.481454,46.30292412
267.5694238,27-01-2017 05:30,3096.110424,46.3154382
243.2341949,30-01-2017 05:30,3071.775195,46.47144704
226.0794332,31-01-2017 05:30,3054.620433,46.72423143
270.9714757,01-02-2017 05:30,3099.512476,46.91611396
300.6307361,02-02-2017 05:30,3129.171736,46.70337463
328.2717711,03-02-2017 05:30,3156.812771,45.57543904
354.1939511,06-02-2017 05:30,3182.734951,46.46477287
348.532744,07-02-2017 05:30,3177.073744,47.1939265
360.474499,08-02-2017 05:30,3189.015499,48.15333917
370.5233481,09-02-2017 05:30,3199.064348,48.63137697
342.9113453,10-02-2017 05:30,3171.452345,48.94923456
324.3085109,13-02-2017 05:30,3152.849511,49.15947107
309.8601894,14-02-2017 05:30,3138.401189,48.44533433
268.2484193,15-02-2017 05:30,3096.789419,48.16001335
323.8445471,16-02-2017 05:30,3152.385547,49.26458933
333.5694088,17-02-2017 05:30,3162.110409,48.49622492
347.517276,20-02-2017 05:30,3176.058276,48.45951696
358.6344551,21-02-2017 05:30,3187.175455,49.55908731
346.6230578,22-02-2017 05:30,3175.164058,49.28294331
349.332294,23-02-2017 05:30,3177.873294,48.90585242
360.4174221,27-02-2017 05:30,3188.958422,48.9509031
359.6304723,28-02-2017 05:30,3188.171472,49.07687815
378.0702981,01-03-2017 05:30,3206.611298,51.62057314
360.4541912,02-03-2017 05:30,3188.995191,51.58386518
392.7879465,03-03-2017 05:30,3221.328946,52.73349184
389.1150685,06-03-2017 05:30,3217.656068,52.83944437
376.6750303,07-03-2017 05:30,3205.21603,52.28548784
361.5546718,08-03-2017 05:30,3190.095672,52.19622075
356.4716107,09-03-2017 05:30,3185.012611,50.67701164
349.3547961,10-03-2017 05:30,3177.895796,51.60889334
398.6777617,14-03-2017 05:30,3227.218762,51.97096734
396.0220151,15-03-2017 05:30,3224.563015,50.92312185
426.017181,16-03-2017 05:30,3254.558181,51.85083219
422.4895451,17-03-2017 05:30,3251.030545,52.56830601
433.2367251,20-03-2017 05:30,3261.777725,53.06803487
422.5970505,21-03-2017 05:30,3251.13805,53.06803487
403.4771387,22-03-2017 05:30,3232.018139,54.13757143
427.2935807,23-03-2017 05:30,3255.834581,54.59308389
433.616024,24-03-2017 05:30,3262.157024,54.53969049
410.2253182,27-03-2017 05:30,3238.766318,53.47766237
434.1045733,28-03-2017 05:30,3262.645573,53.19651274
430.004797,29-03-2017 05:30,3258.545797,54.12338881
439.1444663,30-03-2017 05:30,3267.685466,53.56359237
438.0377585,31-03-2017 05:30,3266.578759,52.68510408
467.644505,03-04-2017 05:30,3296.185505,52.49322154
489.4810542,05-04-2017 05:30,3318.022054,51.92341384
483.4724724,06-04-2017 05:30,3312.013472,51.89588287
485.7262239,07-04-2017 05:30,3314.267224,52.44483377
495.8886765,10-04-2017 05:30,3324.429677,52.16118133
501.6852424,11-04-2017 05:30,3330.226242,53.80553122
487.9801638,12-04-2017 05:30,3316.521164,55.28469528
474.7941681,13-04-2017 05:30,3303.335168,56.03971134
462.6096735,17-04-2017 05:30,3291.150674,55.8778626
459.9546021,18-04-2017 05:30,3288.495602,55.24214742
475.2658072,19-04-2017 05:30,3303.806807,55.40483043
520.766165,20-04-2017 05:30,3349.307165,55.37396237
518.3962233,21-04-2017 05:30,3346.937223,56.17402912
550.5286534,24-04-2017 05:30,3379.069653,54.92929546
592.1935322,25-04-2017 05:30,3420.734532,55.40900179
553.4047937,26-04-2017 05:30,3381.945794,55.45572102
553.755198,27-04-2017 05:30,3382.296198,56.96491887
560.0994683,28-04-2017 05:30,3388.640468,57.21686898
578.1576064,02-05-2017 05:30,3406.698606,56.85813207
586.3295534,03-05-2017 05:30,3414.870553,57.60063405
611.6235344,04-05-2017 05:30,3440.164534,58.71605556
589.7457204,05-05-2017 05:30,3418.28672,58.94130897
602.1867589,08-05-2017 05:30,3430.727759,57.33450131
616.9772304,09-05-2017 05:30,3445.51823,57.30863889
654.2873255,10-05-2017 05:30,3482.828325,57.48133317
645.9310903,11-05-2017 05:30,3474.47209,56.61202186
626.5446107,12-05-2017 05:30,3455.085611,56.18487465
667.0041906,15-05-2017 05:30,3495.545191,58.67434197
680.5245003,16-05-2017 05:30,3509.0655,60.09844408
659.7123301,17-05-2017 05:30,3488.25333,60.26196137
613.3333036,18-05-2017 05:30,3441.874304,60.58983023
585.4626591,19-05-2017 05:30,3414.003659,60.53476828
552.424018,22-05-2017 05:30,3380.965018,60.44883828
486.2409846,23-05-2017 05:30,3314.781985,61.07287365
432.4675041,24-05-2017 05:30,3261.008504,61.43327911
506.1181449,25-05-2017 05:30,3334.659145,60.80006674
544.234074,26-05-2017 05:30,3372.775074,61.2464022
506.7120106,29-05-2017 05:30,3335.253011,60.96858966
494.1402617,30-05-2017 05:30,3322.681262,61.31898386
506.3012641,31-05-2017 05:30,3334.842264,60.45384391
517.5123925,01-06-2017 05:30,3346.053392,60.29533225
532.3105334,02-06-2017 05:30,3360.851533,60.48304342
553.5996171,05-06-2017 05:30,3382.140617,59.81395737
548.9443424,06-06-2017 05:30,3377.485342,59.98081175
570.1860108,07-06-2017 05:30,3398.727011,61.14044967
584.4269097,08-06-2017 05:30,3412.96791,61.07287365
596.4145976,09-06-2017 05:30,3424.955598,60.74083344
576.7317601,12-06-2017 05:30,3405.27276,60.68076586
588.2562018,13-06-2017 05:30,3416.797202,59.76223251
586.1961941,14-06-2017 05:30,3414.737194,58.70187294
586.8670751,15-06-2017 05:30,3415.408075,58.36566137
586.1918562,16-06-2017 05:30,3414.732856,58.58006924
