date,close,date_fm
28-Sep-18,10930.45,2018-09-28
01-Oct-18,11008.3,2018-10-01
03-Oct-18,10858.25,2018-10-03
04-Oct-18,10599.25,2018-10-04
05-Oct-18,10316.45,2018-10-05
08-Oct-18,10348.05,2018-10-08
09-Oct-18,10301.05,2018-10-09
10-Oct-18,10460.1,2018-10-10
11-Oct-18,10234.65,2018-10-11
12-Oct-18,10472.5,2018-10-12
15-Oct-18,10512.5,2018-10-15
16-Oct-18,10584.75,2018-10-16
17-Oct-18,10453.05,2018-10-17
19-Oct-18,10303.55,2018-10-19
22-Oct-18,10245.25,2018-10-22
23-Oct-18,10146.8,2018-10-23
24-Oct-18,10224.75,2018-10-24
25-Oct-18,10124.9,2018-10-25
26-Oct-18,10030.0,2018-10-26
29-Oct-18,10250.85,2018-10-29
30-Oct-18,10198.4,2018-10-30
31-Oct-18,10386.6,2018-10-31
01-Nov-18,10380.45,2018-11-01
02-Nov-18,10553.0,2018-11-02
05-Nov-18,10524.0,2018-11-05
06-Nov-18,10530.0,2018-11-06
07-Nov-18,10598.4,2018-11-07
09-Nov-18,10585.2,2018-11-09
12-Nov-18,10482.2,2018-11-12
13-Nov-18,10582.5,2018-11-13
14-Nov-18,10576.3,2018-11-14
15-Nov-18,10616.7,2018-11-15
16-Nov-18,10682.2,2018-11-16
19-Nov-18,10763.4,2018-11-19
20-Nov-18,10656.2,2018-11-20
21-Nov-18,10600.05,2018-11-21
22-Nov-18,10526.75,2018-11-22
26-Nov-18,10628.6,2018-11-26
27-Nov-18,10685.6,2018-11-27
28-Nov-18,10728.85,2018-11-28
29-Nov-18,10858.7,2018-11-29
30-Nov-18,10876.75,2018-11-30
03-Dec-18,10883.75,2018-12-03
04-Dec-18,10869.5,2018-12-04
05-Dec-18,10782.9,2018-12-05
06-Dec-18,10601.15,2018-12-06
07-Dec-18,10693.7,2018-12-07
10-Dec-18,10488.45,2018-12-10
11-Dec-18,10549.15,2018-12-11
12-Dec-18,10737.6,2018-12-12
13-Dec-18,10791.55,2018-12-13
14-Dec-18,10805.45,2018-12-14
17-Dec-18,10888.35,2018-12-17
18-Dec-18,10908.7,2018-12-18
19-Dec-18,10967.3,2018-12-19
20-Dec-18,10951.7,2018-12-20
21-Dec-18,10754.0,2018-12-21
24-Dec-18,10663.5,2018-12-24
26-Dec-18,10729.85,2018-12-26
27-Dec-18,10779.8,2018-12-27
28-Dec-18,10859.9,2018-12-28
31-Dec-18,10862.55,2018-12-31
01-Jan-19,10910.1,2019-01-01
02-Jan-19,10792.5,2019-01-02
03-Jan-19,10672.25,2019-01-03
04-Jan-19,10727.35,2019-01-04
07-Jan-19,10771.8,2019-01-07
08-Jan-19,10802.15,2019-01-08
09-Jan-19,10855.15,2019-01-09
10-Jan-19,10821.6,2019-01-10
11-Jan-19,10794.95,2019-01-11
14-Jan-19,10737.6,2019-01-14
15-Jan-19,10886.8,2019-01-15
16-Jan-19,10890.3,2019-01-16
17-Jan-19,10905.2,2019-01-17
18-Jan-19,10906.95,2019-01-18
21-Jan-19,10961.85,2019-01-21
22-Jan-19,10922.75,2019-01-22
23-Jan-19,10831.5,2019-01-23
24-Jan-19,10849.8,2019-01-24
25-Jan-19,10780.55,2019-01-25
28-Jan-19,10661.55,2019-01-28
29-Jan-19,10652.2,2019-01-29
30-Jan-19,10651.8,2019-01-30
31-Jan-19,10830.95,2019-01-31
01-Feb-19,10893.65,2019-02-01
04-Feb-19,10912.25,2019-02-04
05-Feb-19,10934.35,2019-02-05
06-Feb-19,11062.45,2019-02-06
07-Feb-19,11069.4,2019-02-07
08-Feb-19,10943.6,2019-02-08
11-Feb-19,10888.8,2019-02-11
12-Feb-19,10831.4,2019-02-12
13-Feb-19,10793.65,2019-02-13
14-Feb-19,10746.05,2019-02-14
15-Feb-19,10724.4,2019-02-15
18-Feb-19,10640.95,2019-02-18
19-Feb-19,10604.35,2019-02-19
20-Feb-19,10735.45,2019-02-20
21-Feb-19,10789.85,2019-02-21
22-Feb-19,10791.65,2019-02-22
25-Feb-19,10880.1,2019-02-25
26-Feb-19,10835.3,2019-02-26
27-Feb-19,10806.65,2019-02-27
28-Feb-19,10792.5,2019-02-28
01-Mar-19,10863.5,2019-03-01
05-Mar-19,10987.45,2019-03-05
06-Mar-19,11053.0,2019-03-06
07-Mar-19,11058.2,2019-03-07
08-Mar-19,11035.4,2019-03-08
11-Mar-19,11168.05,2019-03-11
12-Mar-19,11301.2,2019-03-12
13-Mar-19,11341.7,2019-03-13
14-Mar-19,11343.25,2019-03-14
15-Mar-19,11426.85,2019-03-15
18-Mar-19,11462.2,2019-03-18
19-Mar-19,11532.4,2019-03-19
20-Mar-19,11521.05,2019-03-20
22-Mar-19,11456.9,2019-03-22
25-Mar-19,11354.25,2019-03-25
26-Mar-19,11483.25,2019-03-26
27-Mar-19,11445.05,2019-03-27
28-Mar-19,11570.0,2019-03-28
29-Mar-19,11623.9,2019-03-29
01-Apr-19,11669.15,2019-04-01
02-Apr-19,11713.2,2019-04-02
03-Apr-19,11643.95,2019-04-03
04-Apr-19,11598.0,2019-04-04
05-Apr-19,11665.95,2019-04-05
08-Apr-19,11604.5,2019-04-08
09-Apr-19,11671.95,2019-04-09
10-Apr-19,11584.3,2019-04-10
11-Apr-19,11596.7,2019-04-11
12-Apr-19,11643.45,2019-04-12
15-Apr-19,11690.35,2019-04-15
16-Apr-19,11787.15,2019-04-16
18-Apr-19,11752.8,2019-04-18
22-Apr-19,11594.45,2019-04-22
23-Apr-19,11575.95,2019-04-23
24-Apr-19,11726.15,2019-04-24
25-Apr-19,11641.8,2019-04-25
26-Apr-19,11754.65,2019-04-26
30-Apr-19,11748.15,2019-04-30
02-May-19,11724.75,2019-05-02
03-May-19,11712.25,2019-05-03
06-May-19,11598.25,2019-05-06
07-May-19,11497.9,2019-05-07
08-May-19,11359.45,2019-05-08
09-May-19,11301.8,2019-05-09
10-May-19,11278.9,2019-05-10
13-May-19,11148.2,2019-05-13
14-May-19,11222.05,2019-05-14
15-May-19,11157.0,2019-05-15
16-May-19,11257.1,2019-05-16
17-May-19,11407.15,2019-05-17
20-May-19,11828.25,2019-05-20
21-May-19,11709.1,2019-05-21
22-May-19,11737.9,2019-05-22
23-May-19,11657.05,2019-05-23
24-May-19,11844.1,2019-05-24
27-May-19,11924.75,2019-05-27
28-May-19,11928.75,2019-05-28
29-May-19,11861.1,2019-05-29
30-May-19,11945.9,2019-05-30
31-May-19,11922.8,2019-05-31
03-Jun-19,12088.55,2019-06-03
04-Jun-19,12021.65,2019-06-04
06-Jun-19,11843.75,2019-06-06
07-Jun-19,11870.65,2019-06-07
10-Jun-19,11922.7,2019-06-10
11-Jun-19,11965.6,2019-06-11
12-Jun-19,11906.2,2019-06-12
13-Jun-19,11914.05,2019-06-13
14-Jun-19,11823.3,2019-06-14
17-Jun-19,11672.15,2019-06-17
18-Jun-19,11691.5,2019-06-18
19-Jun-19,11691.45,2019-06-19
20-Jun-19,11831.75,2019-06-20
21-Jun-19,11724.1,2019-06-21
24-Jun-19,11699.65,2019-06-24
25-Jun-19,11796.45,2019-06-25
26-Jun-19,11847.55,2019-06-26
27-Jun-19,11841.55,2019-06-27
28-Jun-19,11788.85,2019-06-28
01-Jul-19,11865.6,2019-07-01
02-Jul-19,11910.3,2019-07-02
03-Jul-19,11916.75,2019-07-03
04-Jul-19,11946.75,2019-07-04
05-Jul-19,11811.15,2019-07-05
08-Jul-19,11558.6,2019-07-08
09-Jul-19,11555.9,2019-07-09
10-Jul-19,11498.9,2019-07-10
11-Jul-19,11582.9,2019-07-11
12-Jul-19,11552.5,2019-07-12
15-Jul-19,11588.35,2019-07-15
16-Jul-19,11662.6,2019-07-16
17-Jul-19,11687.5,2019-07-17
18-Jul-19,11596.9,2019-07-18
19-Jul-19,11419.25,2019-07-19
22-Jul-19,11346.2,2019-07-22
23-Jul-19,11331.05,2019-07-23
24-Jul-19,11271.3,2019-07-24
25-Jul-19,11252.15,2019-07-25
26-Jul-19,11284.3,2019-07-26
29-Jul-19,11189.2,2019-07-29
30-Jul-19,11085.4,2019-07-30
31-Jul-19,11118.0,2019-07-31
01-Aug-19,10980.0,2019-08-01
02-Aug-19,10997.35,2019-08-02
05-Aug-19,10862.6,2019-08-05
06-Aug-19,10948.25,2019-08-06
07-Aug-19,10855.5,2019-08-07
08-Aug-19,11032.45,2019-08-08
09-Aug-19,11109.65,2019-08-09
13-Aug-19,10925.85,2019-08-13
14-Aug-19,11029.4,2019-08-14
16-Aug-19,11047.8,2019-08-16
19-Aug-19,11053.9,2019-08-19
20-Aug-19,11017.0,2019-08-20
21-Aug-19,10918.7,2019-08-21
22-Aug-19,10741.35,2019-08-22
23-Aug-19,10829.35,2019-08-23
26-Aug-19,11057.85,2019-08-26
27-Aug-19,11105.35,2019-08-27
28-Aug-19,11046.1,2019-08-28
29-Aug-19,10948.3,2019-08-29
30-Aug-19,11023.25,2019-08-30
03-Sep-19,10797.9,2019-09-03
04-Sep-19,10844.65,2019-09-04
05-Sep-19,10847.9,2019-09-05
06-Sep-19,10946.2,2019-09-06
09-Sep-19,11003.05,2019-09-09
11-Sep-19,11035.7,2019-09-11
12-Sep-19,10982.8,2019-09-12
13-Sep-19,11075.9,2019-09-13
16-Sep-19,11003.5,2019-09-16
17-Sep-19,10817.6,2019-09-17
18-Sep-19,10840.65,2019-09-18
19-Sep-19,10704.8,2019-09-19
20-Sep-19,11274.2,2019-09-20
23-Sep-19,11600.2,2019-09-23
24-Sep-19,11588.2,2019-09-24
25-Sep-19,11440.2,2019-09-25
26-Sep-19,11571.2,2019-09-26
27-Sep-19,11512.4,2019-09-27
30-Sep-19,11474.45,2019-09-30
01-Oct-19,11359.9,2019-10-01
03-Oct-19,11314.0,2019-10-03
04-Oct-19,11174.75,2019-10-04
07-Oct-19,11126.4,2019-10-07
09-Oct-19,11313.3,2019-10-09
10-Oct-19,11234.55,2019-10-10
11-Oct-19,11305.05,2019-10-11
14-Oct-19,11341.15,2019-10-14
15-Oct-19,11428.3,2019-10-15
16-Oct-19,11464.0,2019-10-16
17-Oct-19,11586.35,2019-10-17
18-Oct-19,11661.85,2019-10-18
22-Oct-19,11588.35,2019-10-22
23-Oct-19,11604.1,2019-10-23
24-Oct-19,11582.6,2019-10-24
25-Oct-19,11583.9,2019-10-25
27-Oct-19,11627.15,2019-10-27
29-Oct-19,11786.85,2019-10-29
30-Oct-19,11844.1,2019-10-30
31-Oct-19,11877.45,2019-10-31
01-Nov-19,11890.6,2019-11-01
04-Nov-19,11941.3,2019-11-04
05-Nov-19,11917.2,2019-11-05
06-Nov-19,11966.05,2019-11-06
07-Nov-19,12012.05,2019-11-07
08-Nov-19,11908.15,2019-11-08
11-Nov-19,11913.45,2019-11-11
13-Nov-19,11840.45,2019-11-13
14-Nov-19,11872.1,2019-11-14
15-Nov-19,11895.45,2019-11-15
18-Nov-19,11884.5,2019-11-18
19-Nov-19,11940.1,2019-11-19
20-Nov-19,11999.1,2019-11-20
21-Nov-19,11968.4,2019-11-21
22-Nov-19,11914.4,2019-11-22
25-Nov-19,12073.75,2019-11-25
26-Nov-19,12037.7,2019-11-26
27-Nov-19,12100.7,2019-11-27
28-Nov-19,12151.15,2019-11-28
29-Nov-19,12056.05,2019-11-29
02-Dec-19,12048.2,2019-12-02
03-Dec-19,11994.2,2019-12-03
04-Dec-19,12043.2,2019-12-04
05-Dec-19,12018.4,2019-12-05
06-Dec-19,11921.5,2019-12-06
09-Dec-19,11937.5,2019-12-09
10-Dec-19,11856.8,2019-12-10
11-Dec-19,11910.15,2019-12-11
12-Dec-19,11971.8,2019-12-12
13-Dec-19,12086.7,2019-12-13
16-Dec-19,12053.95,2019-12-16
17-Dec-19,12165.0,2019-12-17
18-Dec-19,12221.65,2019-12-18
19-Dec-19,12259.7,2019-12-19
20-Dec-19,12271.8,2019-12-20
23-Dec-19,12262.75,2019-12-23
24-Dec-19,12214.55,2019-12-24
26-Dec-19,12126.55,2019-12-26
27-Dec-19,12245.8,2019-12-27
30-Dec-19,12255.85,2019-12-30
31-Dec-19,12168.45,2019-12-31
01-Jan-20,12182.5,2020-01-01
02-Jan-20,12282.2,2020-01-02
03-Jan-20,12226.65,2020-01-03
06-Jan-20,11993.05,2020-01-06
07-Jan-20,12052.95,2020-01-07
08-Jan-20,12025.35,2020-01-08
09-Jan-20,12215.9,2020-01-09
10-Jan-20,12256.8,2020-01-10
13-Jan-20,12329.55,2020-01-13
14-Jan-20,12362.3,2020-01-14
15-Jan-20,12343.3,2020-01-15
16-Jan-20,12355.5,2020-01-16
17-Jan-20,12352.35,2020-01-17
20-Jan-20,12224.55,2020-01-20
21-Jan-20,12169.85,2020-01-21
22-Jan-20,12106.9,2020-01-22
23-Jan-20,12180.35,2020-01-23
24-Jan-20,12248.25,2020-01-24
27-Jan-20,12119.0,2020-01-27
28-Jan-20,12055.8,2020-01-28
29-Jan-20,12129.5,2020-01-29
30-Jan-20,12035.8,2020-01-30
31-Jan-20,11962.1,2020-01-31
01-Feb-20,11661.85,2020-02-01
03-Feb-20,11707.9,2020-02-03
04-Feb-20,11979.65,2020-02-04
05-Feb-20,12089.15,2020-02-05
06-Feb-20,12137.95,2020-02-06
07-Feb-20,12098.35,2020-02-07
10-Feb-20,12031.5,2020-02-10
11-Feb-20,12107.9,2020-02-11
12-Feb-20,12201.2,2020-02-12
13-Feb-20,12174.65,2020-02-13
14-Feb-20,12113.45,2020-02-14
17-Feb-20,12045.8,2020-02-17
18-Feb-20,11992.5,2020-02-18
19-Feb-20,12125.9,2020-02-19
20-Feb-20,12080.85,2020-02-20
24-Feb-20,11829.4,2020-02-24
25-Feb-20,11797.9,2020-02-25
26-Feb-20,11678.5,2020-02-26
27-Feb-20,11633.3,2020-02-27
28-Feb-20,11201.75,2020-02-28
02-Mar-20,11132.75,2020-03-02
03-Mar-20,11303.3,2020-03-03
04-Mar-20,11251.0,2020-03-04
05-Mar-20,11269.0,2020-03-05
06-Mar-20,10989.45,2020-03-06
09-Mar-20,10451.45,2020-03-09
11-Mar-20,10458.4,2020-03-11
12-Mar-20,9590.15,2020-03-12
13-Mar-20,9955.2,2020-03-13
16-Mar-20,9197.4,2020-03-16
17-Mar-20,8967.05,2020-03-17
18-Mar-20,8468.8,2020-03-18
19-Mar-20,8263.45,2020-03-19
20-Mar-20,8745.45,2020-03-20
23-Mar-20,7610.25,2020-03-23
24-Mar-20,7801.05,2020-03-24
25-Mar-20,8317.85,2020-03-25
26-Mar-20,8641.45,2020-03-26
27-Mar-20,8660.25,2020-03-27
30-Mar-20,8281.1,2020-03-30
31-Mar-20,8597.75,2020-03-31
01-Apr-20,8253.8,2020-04-01
03-Apr-20,8083.8,2020-04-03
07-Apr-20,8792.2,2020-04-07
08-Apr-20,8748.75,2020-04-08
09-Apr-20,9111.9,2020-04-09
13-Apr-20,8993.85,2020-04-13
15-Apr-20,8925.3,2020-04-15
16-Apr-20,8992.8,2020-04-16
17-Apr-20,9266.75,2020-04-17
20-Apr-20,9261.85,2020-04-20
21-Apr-20,8981.45,2020-04-21
22-Apr-20,9187.3,2020-04-22
23-Apr-20,9313.9,2020-04-23
24-Apr-20,9154.4,2020-04-24
27-Apr-20,9282.3,2020-04-27
28-Apr-20,9380.9,2020-04-28
29-Apr-20,9553.35,2020-04-29
30-Apr-20,9859.9,2020-04-30
04-May-20,9293.5,2020-05-04
05-May-20,9205.6,2020-05-05
06-May-20,9270.9,2020-05-06
07-May-20,9199.05,2020-05-07
08-May-20,9251.5,2020-05-08
11-May-20,9239.2,2020-05-11
12-May-20,9196.55,2020-05-12
13-May-20,9383.55,2020-05-13
14-May-20,9142.75,2020-05-14
15-May-20,9136.85,2020-05-15
18-May-20,8823.25,2020-05-18
19-May-20,8879.1,2020-05-19
20-May-20,9066.55,2020-05-20
21-May-20,9106.25,2020-05-21
22-May-20,9039.25,2020-05-22
26-May-20,9029.05,2020-05-26
27-May-20,9314.95,2020-05-27
28-May-20,9490.1,2020-05-28
29-May-20,9580.3,2020-05-29
01-Jun-20,9826.15,2020-06-01
02-Jun-20,9979.1,2020-06-02
03-Jun-20,10061.55,2020-06-03
04-Jun-20,10029.1,2020-06-04
05-Jun-20,10142.15,2020-06-05
08-Jun-20,10167.45,2020-06-08
09-Jun-20,10046.65,2020-06-09
10-Jun-20,10116.15,2020-06-10
11-Jun-20,9902.0,2020-06-11
12-Jun-20,9972.9,2020-06-12
15-Jun-20,9813.7,2020-06-15
16-Jun-20,9914.0,2020-06-16
17-Jun-20,9881.15,2020-06-17
18-Jun-20,10091.65,2020-06-18
19-Jun-20,10244.4,2020-06-19
22-Jun-20,10311.2,2020-06-22
23-Jun-20,10471.0,2020-06-23
24-Jun-20,10305.3,2020-06-24
25-Jun-20,10288.9,2020-06-25
26-Jun-20,10383.0,2020-06-26
29-Jun-20,10312.4,2020-06-29
30-Jun-20,10302.1,2020-06-30
01-Jul-20,10430.05,2020-07-01
02-Jul-20,10551.7,2020-07-02
03-Jul-20,10607.35,2020-07-03
06-Jul-20,10763.65,2020-07-06
07-Jul-20,10799.65,2020-07-07
08-Jul-20,10705.75,2020-07-08
09-Jul-20,10813.45,2020-07-09
10-Jul-20,10768.05,2020-07-10
13-07-2020,10802.7002,2020-07-13
14-07-2020,10607.34961,2020-07-14
15-07-2020,10618.2002,2020-07-15
16-07-2020,10739.9502,2020-07-16
17-07-2020,10901.7002,2020-07-17
20-07-2020,11022.2002,2020-07-20
21-07-2020,11162.25,2020-07-21
22-07-2020,11132.59961,2020-07-22
23-07-2020,11215.4502,2020-07-23
24-07-2020,11194.15039,2020-07-24
27-07-2020,11131.79981,2020-07-27
28-07-2020,11300.54981,2020-07-28
29-07-2020,11202.84961,2020-07-29
30-07-2020,11102.15039,2020-07-30
31-07-2020,11073.4502,2020-07-31
03-08-2020,10891.59961,2020-08-03
04-08-2020,11095.25,2020-08-04
05-08-2020,11101.65039,2020-08-05
06-08-2020,11200.15039,2020-08-06
07-08-2020,11214.04981,2020-08-07
10-08-2020,11270.15039,2020-08-10
11-08-2020,11322.5,2020-08-11
12-08-2020,11308.40039,2020-08-12
13-08-2020,11300.4502,2020-08-13
14-08-2020,11178.40039,2020-08-14
17-08-2020,11247.09961,2020-08-17
18-08-2020,11385.34961,2020-08-18
19-08-2020,11408.40039,2020-08-19
20-08-2020,11312.2002,2020-08-20
21-08-2020,11371.59961,2020-08-21
24-08-2020,11466.4502,2020-08-24
25-08-2020,11472.25,2020-08-25
26-08-2020,11549.59961,2020-08-26
27-08-2020,11559.25,2020-08-27
28-08-2020,11647.59961,2020-08-28
31-08-2020,11387.5,2020-08-31
01-09-2020,11470.25,2020-09-01
02-09-2020,11535.0,2020-09-02
03-09-2020,11527.4502,2020-09-03
04-09-2020,11333.84961,2020-09-04
07-09-2020,11355.04981,2020-09-07
08-09-2020,11317.34961,2020-09-08
09-09-2020,11278.0,2020-09-09
10-09-2020,11449.25,2020-09-10
11-09-2020,11464.4502,2020-09-11
14-09-2020,11440.04981,2020-09-14
15-09-2020,11521.79981,2020-09-15
16-09-2020,11604.54981,2020-09-16
17-09-2020,11516.09961,2020-09-17
18-09-2020,11504.9502,2020-09-18
21-09-2020,11250.54981,2020-09-21
22-09-2020,11153.65039,2020-09-22
23-09-2020,11131.84961,2020-09-23
24-09-2020,10805.54981,2020-09-24
25-09-2020,11050.25,2020-09-25
28-09-2020,11227.54981,2020-09-28
29-09-2020,11222.40039,2020-09-29
30-09-2020,11247.54981,2020-09-30
01-10-2020,11416.9502,2020-10-01
05-10-2020,11503.34961,2020-10-05
06-10-2020,11662.40039,2020-10-06
07-10-2020,11738.84961,2020-10-07
08-10-2020,11834.59961,2020-10-08
09-10-2020,11914.2002,2020-10-09
12-10-2020,11930.9502,2020-10-12
13-10-2020,11934.5,2020-10-13
14-10-2020,11971.04981,2020-10-14
15-10-2020,11680.34961,2020-10-15
16-10-2020,11762.4502,2020-10-16
19-10-2020,11873.04981,2020-10-19
20-10-2020,11896.79981,2020-10-20
21-10-2020,11937.65039,2020-10-21
22-10-2020,11896.4502,2020-10-22
23-10-2020,11930.34961,2020-10-23
26-10-2020,11767.75,2020-10-26
27-10-2020,11889.40039,2020-10-27
28-10-2020,11729.59961,2020-10-28
29-10-2020,11670.79981,2020-10-29
30-10-2020,11642.40039,2020-10-30
02-11-2020,11669.15039,2020-11-02
03-11-2020,11813.5,2020-11-03
04-11-2020,11908.5,2020-11-04
05-11-2020,12120.29981,2020-11-05
06-11-2020,12263.54981,2020-11-06
09-11-2020,12461.04981,2020-11-09
10-11-2020,12631.09961,2020-11-10
11-11-2020,12749.15039,2020-11-11
12-11-2020,12690.79981,2020-11-12
13-11-2020,12719.9502,2020-11-13
17-11-2020,12874.2002,2020-11-17
18-11-2020,12938.25,2020-11-18
19-11-2020,12771.7002,2020-11-19
20-11-2020,12859.04981,2020-11-20
23-11-2020,12926.4502,2020-11-23
24-11-2020,13055.15039,2020-11-24
25-11-2020,12858.40039,2020-11-25
26-11-2020,12987.0,2020-11-26
27-11-2020,12968.9502,2020-11-27
01-12-2020,13109.04981,2020-12-01
02-12-2020,13113.75,2020-12-02
03-12-2020,13133.90039,2020-12-03
04-12-2020,13258.54981,2020-12-04
07-12-2020,13355.75,2020-12-07
08-12-2020,13392.9502,2020-12-08
09-12-2020,13529.09961,2020-12-09
10-12-2020,13478.29981,2020-12-10
11-12-2020,13513.84961,2020-12-11
14-12-2020,13558.15039,2020-12-14
15-12-2020,13567.84961,2020-12-15
16-12-2020,13682.7002,2020-12-16
17-12-2020,13740.7002,2020-12-17
18-12-2020,13760.54981,2020-12-18
21-12-2020,13328.40039,2020-12-21
22-12-2020,13466.29981,2020-12-22
23-12-2020,13601.09961,2020-12-23
24-12-2020,13749.25,2020-12-24
28-12-2020,13873.2002,2020-12-28
29-12-2020,13932.59961,2020-12-29
30-12-2020,13981.9502,2020-12-30
01-Jan-21,14018.5,2021-01-01
04-Jan-21,14132.9,2021-01-04
05-Jan-21,14199.5,2021-01-05
06-Jan-21,14146.25,2021-01-06
07-Jan-21,14137.35,2021-01-07
08-Jan-21,14347.25,2021-01-08
11-Jan-21,14484.75,2021-01-11
12-Jan-21,14563.45,2021-01-12
13-Jan-21,14564.85,2021-01-13
14-Jan-21,14595.6,2021-01-14
15-Jan-21,14433.7,2021-01-15
18-Jan-21,14281.3,2021-01-18
19-Jan-21,14521.15,2021-01-19
20-Jan-21,14644.7,2021-01-20
21-Jan-21,14590.35,2021-01-21
22-Jan-21,14371.9,2021-01-22
25-Jan-21,14238.9,2021-01-25
27-Jan-21,13967.5,2021-01-27
28-Jan-21,13817.55,2021-01-28
29-Jan-21,13634.6,2021-01-29
01-Feb-21,14281.2,2021-02-01
02-Feb-21,14647.85,2021-02-02
03-Feb-21,14789.95,2021-02-03
04-Feb-21,14895.65,2021-02-04
05-Feb-21,14924.25,2021-02-05
08-Feb-21,15115.8,2021-02-08
09-Feb-21,15109.3,2021-02-09
10-Feb-21,15106.5,2021-02-10
11-Feb-21,15173.3,2021-02-11
12-Feb-21,15163.3,2021-02-12
15-Feb-21,15314.7,2021-02-15
16-Feb-21,15313.45,2021-02-16
17-Feb-21,15208.9,2021-02-17
18-Feb-21,15118.95,2021-02-18
19-Feb-21,14981.75,2021-02-19
22-Feb-21,14675.7,2021-02-22
23-Feb-21,14707.8,2021-02-23
24-Feb-21,14982.0,2021-02-24
25-Feb-21,15097.35,2021-02-25
26-Feb-21,14529.15,2021-02-26
01-Mar-21,14761.55,2021-03-01
02-Mar-21,14919.1,2021-03-02
03-Mar-21,15245.6,2021-03-03
04-Mar-21,15080.75,2021-03-04
05-Mar-21,14938.1,2021-03-05
08-Mar-21,14956.2,2021-03-08
09-Mar-21,15098.4,2021-03-09
10-Mar-21,15174.8,2021-03-10
12-Mar-21,15030.95,2021-03-12
15-Mar-21,14929.5,2021-03-15
16-Mar-21,14910.45,2021-03-16
17-Mar-21,14721.3,2021-03-17
18-Mar-21,14557.85,2021-03-18
19-Mar-21,14744.0,2021-03-19
22-Mar-21,14736.4,2021-03-22
23-Mar-21,14814.75,2021-03-23
24-Mar-21,14549.4,2021-03-24
25-Mar-21,14324.9,2021-03-25
26-Mar-21,14507.3,2021-03-26
30-Mar-21,14845.1,2021-03-30
31-Mar-21,14690.7,2021-03-31
01-Apr-21,14867.35,2021-04-01
05-Apr-21,14637.8,2021-04-05
06-Apr-21,14683.5,2021-04-06
07-Apr-21,14819.05,2021-04-07
08-Apr-21,14873.8,2021-04-08
09-Apr-21,14834.85,2021-04-09
12-Apr-21,14310.8,2021-04-12
13-Apr-21,14504.8,2021-04-13
15-Apr-21,14581.45,2021-04-15
16-Apr-21,14617.85,2021-04-16
19-Apr-21,14359.45,2021-04-19
20-Apr-21,14296.4,2021-04-20
22-Apr-21,14406.15,2021-04-22
23-Apr-21,14341.35,2021-04-23
26-Apr-21,14485.0,2021-04-26
27-Apr-21,14653.05,2021-04-27
28-Apr-21,14864.55,2021-04-28
29-Apr-21,14894.9,2021-04-29
30-Apr-21,14631.1,2021-04-30
03-May-21,14634.15,2021-05-03
04-May-21,14496.5,2021-05-04
05-May-21,14617.85,2021-05-05
06-May-21,14724.8,2021-05-06
07-May-21,14823.15,2021-05-07
10-May-21,14942.35,2021-05-10
11-May-21,14850.75,2021-05-11
12-May-21,14696.5,2021-05-12
14-May-21,14677.8,2021-05-14
17-May-21,14923.15,2021-05-17
18-May-21,15108.1,2021-05-18
19-May-21,15030.15,2021-05-19
20-May-21,14906.05,2021-05-20
21-May-21,15175.3,2021-05-21
24-May-21,15197.7,2021-05-24
25-May-21,15208.45,2021-05-25
26-May-21,15301.45,2021-05-26
27-May-21,15337.85,2021-05-27
28-May-21,15435.65,2021-05-28
31-May-21,15582.8,2021-05-31
01-Jun-21,15574.85,2021-06-01
02-Jun-21,15576.2,2021-06-02
03-Jun-21,15690.35,2021-06-03
04-Jun-21,15670.25,2021-06-04
07-Jun-21,15751.65,2021-06-07
08-Jun-21,15740.1,2021-06-08
09-Jun-21,15635.35,2021-06-09
10-Jun-21,15737.75,2021-06-10
11-Jun-21,15799.35,2021-06-11
14-Jun-21,15811.85,2021-06-14
15-Jun-21,15869.25,2021-06-15
16-Jun-21,15767.55,2021-06-16
17-Jun-21,15691.4,2021-06-17
18-Jun-21,15683.35,2021-06-18
21-Jun-21,15746.5,2021-06-21
22-Jun-21,15772.75,2021-06-22
23-Jun-21,15686.95,2021-06-23
24-Jun-21,15790.45,2021-06-24
25-Jun-21,15860.35,2021-06-25
28-Jun-21,15814.7,2021-06-28
29-Jun-21,15748.45,2021-06-29
30-Jun-21,15721.5,2021-06-30
01-Jul-21,15680.0,2021-07-01
02-Jul-21,15722.2,2021-07-02
05-Jul-21,15834.35,2021-07-05
06-Jul-21,15818.25,2021-07-06
07-Jul-21,15879.65,2021-07-07
08-Jul-21,15727.9,2021-07-08
09-Jul-21,15689.8,2021-07-09
12-Jul-21,15692.6,2021-07-12
13-Jul-21,15812.35,2021-07-13
14-Jul-21,15853.95,2021-07-14
15-Jul-21,15924.2,2021-07-15
16-Jul-21,15923.4,2021-07-16
19-Jul-21,15752.4,2021-07-19
20-Jul-21,15632.1,2021-07-20
22-Jul-21,15824.05,2021-07-22
23-Jul-21,15856.05,2021-07-23
26-Jul-21,15824.45,2021-07-26
27-Jul-21,15746.45,2021-07-27
28-Jul-21,15709.4,2021-07-28
29-Jul-21,15778.45,2021-07-29
30-Jul-21,15763.05,2021-07-30
02-Aug-21,15885.15,2021-08-02
03-Aug-21,16130.75,2021-08-03
04-Aug-21,16258.8,2021-08-04
05-Aug-21,16294.6,2021-08-05
06-Aug-21,16238.2,2021-08-06
09-Aug-21,16258.25,2021-08-09
